SOURCE	TARGET
التي	التي
لا	لا
تساوي	تساوي
شيئا	شيئا
مقارنا	مقارنة
بعقيدتنا	بعقيدتنا
في	في
وضوحها	وضوحها
	،
وعمقها	وعمقها
	،
سهولتها	وسهولتها
	،
وثمراتها	وثمراتها
الطيبة	الطيبة
العذبة	العذبة
,	،
والذي	والذي
ذاق	ذاق
المر	المر
واللذيذ	واللذيذ
	،
اللذيذ	اللذيذ
الطيب	الطيب
	،
يعرف	يعرف
قيمته	قيمته
يقدره	ويقدره
أكثر	أكثر
من	من
الذي	الذي
لم	لم
يذق	يذق
المر	المر
.	.

كنت	كنت
أريد	أريد
أن	أن
أبكر	أبكر
	؛
لأن	لأني
تنوي	أريد أن
يحصل	أصل
لي	
إلى	إلى
مكة	مكة
مكرمة	مكرمة
حتى	حتى
في	في
حلمي	حلمي
.	.
ثم	ثم
ننتهي	انتهينا
من	من
عملنا	عملنا
.	،
ثم	ثم
نستمر	استقرينا
في	في
فندق	فندق
قريب	قريب
للراحة	للراحة
هناك	هناك
.	.
وفي	وفي
اليوم	اليوم
التالي	التالي
ذهبنا	ذهبنا
إلى	إلى
مدينة	المدينة
المنورة	المنورة
،	،
أولا	أولا
ذهبنا	ذهبنا
إلى	إلى
جبل	جبل
أحد	أحد
	،
وهناك	وهناك
كثير	كثير
من	من
الناس	الناس
	،
والعديد	والعديد
المختلف	المختلف
البائني	البائني
"	"
التمرات	التمرات
"	"
صعدنا	صعدنا
إلى	إلى
جبل	جبل
أحد	أحد
.	.
ثم	ثم
ذهبنا	ذهبنا
إلى	إلى
مسجد	مسجد
قباء	قباء
	،
صلينا	صلينا
هناك	هناك
ركعتين	ركعتين
	،
وبعد	وبعده
زرنا	زرنا
مسجد	مسجد
المدينة	المدينة
المنورة	المنورة
	،
وهناك	وهناك
تنتهي	تنتهي
رحلتي	رحلتي
.	.

أرغب	أرغب
وأتمنى	وأتمنى
في	في
مستقبل أيامي	أيام المستقبل
أن	أن
أكون	أكون
طبيبه	طبيبة
أن	إن
شاء	شاء
الله	الله
،	،
وأتمنى	وأتمنى
هذا	هذا
التخصص	التخصص
منذ	منذ
صغيرتي	صغري
،	،
أحب	أحب
هذا	هذا
التخصص	التخصص
من	من
أسفل	أعماق
قلبي	قلبي
	،
وحينما	وكلما
رأيت	رأيت
طبيبة	طبيبة
أو	أو
ذهبت	ذهبت
إلى	إلى
مستشفى	مستشفى
أشعر	أشعر
بالسعادة	بالسعادة
والتمني	والتمني
،	،
لدي	لدي
عظم	عظم
قوي	قوي
لهذا	لهذا
تخصص	التخصص
	،
حيث	حيث
أعمل	أستخدم
لكل	كل
وصيلة	وسيلة
التي يقربني	تقربني
إليه	إليه
.	.
اخترت	اخترت
هذا	هذا
التخصص	التخصص
لأن	لأن
لدي	لدي
قدرة	موهبة
فيه	فيه
مند	منذ
الابتدائية	الابتدائية
حيث	حيث
درست	درست
ما	ما
يتخصص	يختص
به	به
.	.
وأيضا	وأيضا
أرى	أرى
في	
بلدي	
أن	أن
هذا	هذا
التخصص	التخصص
منتشر	منتشر
	في
	بلدي
بين	بين
رجال	الرجال
	،
الذي	مما
يسبب	يسبب
	إظهار
	عورات
أخواتنا	أخواتنا
في	في
الإسلام	الإسلام
تظهر	
عوراتهن	
لهم	لهم
للعلاج	للعلاج
في	في
حالة	حالات
ولادة	الولادة
وغيرها	وغيرها
.	.
وعندما	وعندما
أفكر	أفكر
في	في
هذا	هذا
شيء	الشيء
أشعر	أشعر
بحزن	بحزن
	،
وأيضا	وأيضا
يقوى	تقوى
تمنتي على	أمنيتي
أن	أن
أكون	أكون
هذه	هذه
طبيبة	الطبيبة
لكي	لكي
أساعد	أساعد
المسلمات	المسلمات
في	في
بلدي	بلدي
،	،
وأيضا	وأيضا
من	من
ينجح	ينجح
في	في
هذا	هذا
التخصص	التخصص
يحترمه	يحترمه
الناس	الناس
	في
بلداني	بلدي
كبارهم	كبارهم
وصغارهم	وصغارهم
	،
وهو	وهو
يتاعرف	يتعرف
على	على
كثير	كثير
	من
الناس	الناس
مختلفون	مختلفين
.	.
شجعني	شجعتني
أسرتي	أسرتي
في	في
	اختيار
هذا	هذا
التخصص	التخصص
	؛
ولذلك	ولذلك
حينا	حين
أتذكر	أتذكر
تسجعيهم	تشجعيهم
يكون	يكون
عظمي	عظمي
أقوى	أقوى
على	على
التخصص	التخصص
.	.
وفي	وفي
مرحلة	مرحلة
الثنوية	الثانوية
شجعني	شجعني
المدرسون	المدرسون
على	على
أن	أن
أتمشى	أمشي
حيدا	جيدا
على	على
وصيلة	طريق
هذا	هذا
تخصص	التخصص
،	،
وصديقاتي	وصديقاتي
أيضا	أيضا
شجعني	شجعنني
	،
وعندما	وعندما
خرجت	تخرجت
من	من
المدرسة	المدرسة
	،
كلما	كلما
قلت	قلت
لأحد	لأحد
	عن
تخصصي	تخصصي
شجعني	شجعني
	،
ودائما	ودائما
قالوا	قالوا
أن	إن
لدي	لدي
قدرة	قدرة
ولآبد	ولابد
أن	أن
أعمل	أعمل
بهذا	بهذه
قدرة	القدرة
.	.

أنا	أنا
كنت	كنت
أفعل	أقوم
واجبي	بواجبي
في	في
حديقة	الحديقة
	،
واريت	ورأيت
رجال	رجالا
يلعبون	يلعبون
كرة	كرة
القدم	القدم
.	،
ھم	هم
لعبوا	لعبوا
لوقت	لوقت
طويل	طويل
	.
وبعد	وبعد
ذلك	ذلك
أريت	، رأيت
بنت	بنتا
تقرأ	تقرأ
كتاب	كتابا
عن	عن
الثقافة	الثقافة
العربية	العربية
.	.
بعد	بعد
وقت	وقت
صفير	قصير
	،
أنا	أنا
أريت	رأيت
أيض أ	أيضا
حديث	حديثا
بين	بين
سيارات	السيارات
في	في
الشارع	الشارع
	،
صحاب	أصحاب
من	من
السيارات	السيارات
يتكلمون	يتكلمون
في وقت	لوقت
طويل	طويل
	،
وبعد	وبعد
ذلك	ذلك
يقودون	، عادوا
إلى	إلى
بيتھم	بيوتهم
.	،
أنا	وأنا
ذھبت	ذهبت
إلى	إلى
بيتي	بيتي
بعد	بعد
أريت	أن رأيت
الحديث	الحديث
في	في
الحديقة	الحديقة
.	.
في	في
بيتي	بيتي
	،
أنا	أنا
شھدت	شاهدت
الترفاز	التلفاز
	،
وفي	وفي
البرنامج	البرنامج
أريت	، رأيت
بنات	بناتا
يتكلمون	يتكلمن
عن	عن
أصحابھم	أصحابهن
.	.
بعد	بعد
ذلك	ذلك
أريت	، رأيت
خطيبي	خطيبي
يفعل	يقوم
واجبه	بواجبه
	،
بعد	وبعد
ذلك	ذلك
	،
آكلنا	تناولت
العشاء	العشاء
	،
ونمنا	ونمت
.	.

يوميات	يوميات
	.
يوم	يوم
الأربعاء	الأربعاء
:	:
اليوم	اليوم
،	،
ذھبت	ذهبت
مع	مع
صاحبتي	صاحبتي
إلى	إلى
نادي	نادي
الرقص	الرقص
،	،
و بعد	وبعد
ثلاتة	ثلاث
ساعات	ساعات
،	،
رجعنا	رجعنا
إلى	إلى
قاعة	قاعة
نوم	النوم
في	في
الجامع	الجامعة
	،
ونمت	ونمت
كثير	كثيرا
!	!
يوم	يوم
الخميس	الخميس
:	:
اليوم	اليوم
عيد	عيد
الشكر	الشكر
في	في
الولايات	الولايات
المتحدة	المتحدة
،	،
و زرت	وزرت
خالتي	خالتي
و آكلت	وأكلت
معھم	معهم
،	،
ثم	ثم
زرت	زرت
عامتي	عمتي
	،
و تكلمنا	وتكلمنا
معا	معا
كل	كامل
المساء	المساء
.	.
يوم	يوم
الجمعة	الجمعة
:	:
اليوم	اليوم
،	،
درست	درست
كثيرا	كثيرا
لكل	كل
صفوفي	المواد
.	،
كتبت	كتبت
مقالة	مقالة
لصف	لمادة
واحدة	واحدة
،	،
و عملت	وعملت
كل	كل
الواجب	الواجب
لصف	لمادة
	اللغة
العربية	العربية
.	.
يوم	يوم
السبت	السبت
:	:
اليوم	اليوم
،	،
يجب	يجب
أن	أن
أحصل	أحصل
على	على
وظيفة	وظيفة
جديدة	جديدة
،	،
فبحثت	فبحثت
عن	عن
رب	رب
العمل	العمل
جانب	جانب
جامعة	جامعة
يوتا	يوتا
،	،
و وجدت	ووجدت
وظيفة	وظيفة
عند	عند
٥٠٠	500
شرق	شرقا
و ٢٣٠	و230
جنوب	جنوبا
.	.
يوم	يوم
الأحد	الأحد
:	:
اليوم	اليوم
،	،
نمت	نمت
كثيرا	كثيرا
مري	مرة
أخرى	أخرى
،	،
و درست	ودرست
قليل	قليلا
من	من
اللغة	اللغة
العربية	العربية
	؛
لأن	لأن
	هناك
اختبار	اختبار
في	في
ھذه	هذه
الصف على	المادة في
يوم	يوم
الاثنين	الاثنين
!	!

اجيبوا	أجيبوا
عن	عن
الأسئلة	الأسئلة
التالية	التالية
.	.
(	(
20	20
نقاط	نقطة
)	)
	.
1	1
.	:
ما	ما
ھو	هو
الحمام	الحمام
؟	؟
وما	وما
	هي
النشاطات	النشاطات
الاجتماعية	الاجتماعية
المتعلقة	المتعلقة
به	به
؟	؟
الحمام	الحمام
ھو	هو
مكان	مكان
أنشئته	أنشأته
الحضارة	الحضارة
الإسلامية	الإسلامية
للاستحمام	للاستحمام
.	.
ھدف	هدف
ھذه	هذه
الحمامات	الحمامات
ھي	هي
التقرب	التقرب
إلى	إلى
لله	لله
تعالى	تعالى
.	.
أنه	إنه
عمل	عمل
خيري	خيري
.	.
تستخدم	تستخدم
الحمامات	الحمامات
للاستحمام	للاستحمام
	،
كما	كما
أنھا	أنها
مكان	مكان
يجتمع	يجتمع
فيه	فيه
الناس	الناس
للتحدث	للتحدث
والثرثرة	والثرثرة
.	.
يوجد	يوجد
نوعان	نوعان
من	من
الحمامات	الحمامات
:	:
الحمام	حمام
الخاص	خاص
للرجال	للرجال
	،
والحمام	وحمام
الخاص	خاص
للنساء	للنساء
.	.
قبل	قبل
حفل	حفل
الزفاف	الزفاف
	،
يذھب	يذهب
العروس	العروس
والعريس	والعريس
إلى	إلى
الحمام	الحمام
للاحتفال	للاحتفال
.	،
تأخذ	تأخذ
عادة	عادة
النساء	النساء
أجمل	أجمل
ملابسھن	ملابسهن
لكي	لكي
يلبسوھا	يلبسنها
بعد	بعد
الحمام	الحمام
.	.
2	2
.	:
ما	ما
ھو	هو
الخان	الخان
؟	؟
وما	وما
	هي
الخدمات	الخدمات
الاجتماعية	الاجتماعية
التي	التي
يوفرھا	يوفرها
للناس	للناس
؟	؟
الخان	الخان
ھو	هو
مكان	مكان
للإقامة	للإقامة
الغير	الغير
الدائمة	الدائمة
.	.
الخان	الخان
عادة	عادة
يكون	يكون
متواضع	متواضعا
	،
ولكن	ولكن
بنى	بنى
بعض	بعض
الأمراء	الأمراء
في	في
السابق	السابق
خانات	خانات
فخمة	فخمة
	.
تقام	تقام
الخانات	الخانات
في	في
الأسواق	الأسواق
التجارجية	التجارية
	،
عادة	عادة
.	
يسكن	يسكن
فيھا	فيها
المسافرين	المسافرون
والتجار	والتجار
.	.
الخان	الخان
أيضا	أيضا
مكان	مكان
يستطيع	يستطيع
التاجر	التاجر
والمسافر	والمسافر
ترك	ترك
أموالھا	أموالهما
أو	أو
أغرائضه	أغراضهما
الغالية	الغالية
فيه	فيه
	.

خلال	خلال
الأسبوع	الأسبوع
الماضي	الماضي
،	،
مشيت	مشيت
إلى	إلى
الحديقة	حديقة
قريبة	قريبة
من	من
شقتي	شقتي
.	.
خلال	خلال
ھذا	هذا
الوقت	الوقت
،	،
رأيت	رأيت
شوارع	شوارعا
	،
وبنايات	وبنايات
	،
وأشخاص	وأشخاصا
كثيرين	كثيرين
.	.
معظم	معظم
الشوارع	الشوارع
كانوا	كانت
الازدھام	مزدحمة
	،
وكنت	وكنت
سعيدة	سعيدة
التي	أني
مسيت	تمشيت
	؛
لأنني	لأنني
لا	لا
أحب	أحب
الازدھام	الازدحام
.	.
في	في
الحديقة	الحديقة
،	،
كان	كان
	هناك
كلب	كلب
كبير	كبير
	،
ولكن	ولكن
الكلب	الكلب
وصاحبه	وصاحبه
جاءا	ذهبا
بعد	بعد
وقت	وقت
قصير	قصير
.	.
في	في
الحديقة	الحديقة
،	،
رأيت	رأيت
الجبال	الجبال
في	في
الشرق	الشرق
	،
والأشجار	والأشجار
في	في
الغرب	الغرب
.	،
بالإضافة	بالإضافة
إلى	إلى
ذلك	ذلك
،	،
شاھدت	شاهدت
غروب	غروب
الشمس	الشمس
	،
بعد	وبعد
	ذلك
كل	كل
الناس	الناس
جائوا	رجعوا
إلى	إلى
بيتھم	بيوتهم
.	،
بعد	بعد
ذلك	ذلك
،	،
مشيت	مشيت
إلى	إلى
الشقتي	شقتي القريبة
من	من
الحديقة	الحديقة
.	.
في	في
شقتي	شقتي
،	،
تكلمت	تكلمت
مع	مع
عائلتي	عائلتي
بالتليفون	بالتليفون
	،
وقرأت	وقرأت
كتاب	كتابا
قبل	قبل
	أن
نمت	أنام
.	،
نمت	نمت
الساعة	الساعة
العشرة	العاشرة
ھذه	هذه
الليلة	الليلة
.	.

عطر	عطر
تتألقين	تتألقين
به	به
يوما	يوما
بعد	بعد
يوم	يوم
.	.
رائحة	رائحة
مميزة	مميزة
تجمع	تجمع
بين	بين
رائحة	رائحة
الزنبق	الزنبق
الجميلة	الجميلة
ورائحة	ورائحة
الفاكھة	الفاكهة
الاستوائية	الإستوائية
اشھية	الشهية
.	.
تركيبة	تركيبة
غنية	غنية
لتترك	تترك
لك	لك
المرطب	المرطب
المعطر	المعطر
مجانا	مجانا
لبشرة	لبشرة
جميلة	جميلة
،	،
Beckham	Beckham
آثارك	أثرك
اينما	أينما
ذھبتي	ذهبت .
والآن	والآن
	،
مع	مع
كل	كل
شراء	شراء
عطر	عطر
ورائحة	ورائحة
خلابة	خلابة
.	،
لك	لك
وله	وله
	Beckham
.	.
Beckham	

"	"
غليم	غليم
"	"
معجون	معجون
أسنان	أسنان
أحلامك	أحلامك
:	.
ھل	هل
أسنانك	أسنانك
صفراء	صفراء
من	من
التدخين	التدخين
أو	أو
شرب	تشرب
القھوة	القهوة
كثيرا	كثيرا
؟	؟
ھل	هل
أحلامك	حلمك
منذ	منذ
الطفولة	الطفولة
أن	أن
تبيض	تبيض
أسنانك	أسنانك
أكثر	أكثر
من	من
أخواتك	أخواتك
لكي	لكي
دانت	
تفوز	تفوز
	أنت
قلوب	بقلوب
النساء	النساء
أو	أو
الرجال	الرجال
؟	؟
إذا	إذا
ھذا	هذا
يصف	وصف
إليك	لك
،	،
يجب	فيجب
أن	أن
تتجرب	تجرب
معجون	معجون
أسنان	أسنان
اسمه	اسمه
"	"
غليم	غليم
"	"
.	،
نضمن	نضمن
	لك
أنه	أنه
سيشرق	ستشرق
أسنانك	أسنانك
حتى	وحتى
ابتسامك	ابتسامتك
	ستكون
متألق	متألقة
وأكثر	وأكثر
بياضا	بياضا
من	من
أصدقائك	أصدقائك
!	!
كل	كل
المكونات	المكونات
طبيعية	طبيعية
وطوابله	وطعمه
نعنع	نعناع
لذيذ	لذيذ
!	!
وإذا	وإذا
اشتريت	اشتريت
"	"
غليم	غليم
"	"
في	في
ھذا	هذا
الأسبوع	الأسبوع
	،
تستطيع	تستطيع
أن	أن
تنتھز	تنتهز
الفرصة	فرصة
للحسم	الخصم
-	:
أشتي	اشتر
واحد	واحدا
،	،
أتسل	وتسلم
ثاني	الثاني
مجانيا	مجانيا
