SOURCE	TARGET
الأيجابيات	الإيجابيات	REPLACE_OH
و السلبيات	والسلبيات	MERGE
على	على	UC
الفرد	الفرد	UC
و المجتمع	والمجتمع	MERGE
تعتمد	تعتمد	UC
على	على	UC
طريقة	طريقة	UC
الشخص	الشخص	UC
و استعماله	واستعماله	MERGE
للبرامج	للبرامج	UC
تصبح	تصبح	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الأجتماعي	الاجتماعي	REPLACE_OH
ايجابية	إيجابية	REPLACE_OH
عندما	عندما	UC
الفرد	الفرد	UC
يستخدمها	يستخدمها	UC
من	من	UC
أجل	أجل	UC
العلم	العلم	UC
على	على	UC
سبيل	سبيل	UC
المثال	المثال	UC
يدخل	يدخل	UC
على	على	UC
مواقع	مواقع	UC
يبحث	يبحث	UC
عن	عن	UC
مواضيع	مواضيع	UC
تساعده	تساعده	UC
في	في	UC
دراسته	دراسته	UC
او	أو	REPLACE_OH
عندما	عندما	UC
يتحدث	يتحدث	UC
مع	مع	UC
الآخرين	الآخرين	UC
ليتلقى	ليتلقى	UC
بعض	بعض	UC
المعلومات	المعلومات	UC
التي	التي	UC
تساعده	تساعده	UC
ان	أن	REPLACE_OH
ينمي	ينمي	UC
مهاراته	مهاراته	UC
يكون	تكون	REPLACE_MI
ايضا	أيضا	REPLACE_OH
ايجابيا	إيجابية	REPLACE_OH+REPLACE_XG
عندما	عندما	UC
الشخص	الشخص	UC
يسعد	يسعد	UC
نفسه	نفسه	UC
في	في	UC
استخدامها	استخدامها	UC
لكن	لكن	UC
لفترة	لفترة	UC
قصيرة	قصيرة	UC
فقط	فقط	UC
يكون	يكون	UC
تأثير	تأثير	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
ايجابيا	إيجابيا	REPLACE_OH
على	على	UC
المجتمع	المجتمع	UC
عندما	عندما	UC
يكون	يكون	UC
بعيدا	بعيدا	UC
عن	عن	UC
الفساد	الفساد	UC
على	على	UC
سبيل	سبيل	UC
المثال	المثال	UC
يجتمعوا	يجتمع	REPLACE_XN
الكثير	الكثير	UC
من	من	UC
الناس	الناس	UC
في	في	UC
مجموعات	مجموعات	UC
في	في	UC
الواتس اب	الواتساب	MERGE
او	أو	REPLACE_OH
برنامج	برنامج	UC
آخر	آخر	UC
و يشارك	ويشارك	MERGE
بعضهم	بعضهم	UC
البعض	البعض	UC
في	في	UC
مواضيع	مواضيع	UC
تطور	تطور	UC
من	من	UC
حياتهم	حياتهم	UC
او	أو	REPLACE_OH
تحذرهم	تحذرهم	UC
من	من	UC
موضوعا	موضوع	REPLACE_XC
ما	ما	UC
كالفيروس	كالفيروس	UC
في	في	UC
بعض	بعض	UC
المواقع	المواقع	UC
و نحوهما	ونحوها	UNK
من	من	UC
الأمور	الأمور	UC
أيضا	أيضا	UC
تكون	تكون	UC
ايجابية	إيجابية	REPLACE_OH
عندما	عندما	UC
يجتمع	يجتمع	UC
الطلاب	الطلاب	UC
فيها	فيها	UC
و يشاركوا	ويشاركون	REPLACE_X
افكارهم	أفكارهم	REPLACE_OH
و يقوموا	ويقومون	REPLACE_X
بمساعدة	بمساعدة	UC
بعضهم	بعضهم	UC
البعض	البعض	UC
تصبح	تصبح	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
سلبية	سلبية	UC
على	على	UC
الفرد	الفرد	UC
عندما	عندما	UC
يستخدمها	يستخدمها	UC
من	من	UC
أجل	أجل	UC
الانشغال	الانشغال	UC
عن	عن	UC
تعليمه	تعليمه	UC
او	أو	REPLACE_OH
عن	عن	UC
عمله	عمله	UC
و عندما	وعندما	MERGE
يستخدمها	يستخدمها	UC
من	من	UC
أجل	أجل	UC
التواصل	التواصل	UC
مع	مع	UC
افراد	أفراد	REPLACE_OH
ينشرون	ينشرون	UC
الفساد	الفساد	UC
او	أو	REPLACE_OH
عندما	عندما	UC
يكون	يكون	UC
مندمنا	مدمنا	REPLACE_OD
عليها	عليها	UC
ولا	ولا	UC
يريد	يريد	UC
الاجتماع	الاجتماع	UC
مع	مع	UC
الآخرين	الآخرين	UC
بسبب	بسبب	UC
تأثيرها	تأثيرها	UC
السلبي	السلبي	UC
عليه	عليه	UC
تأثيرها	تأثيرها	UC
يكون	يكون	UC
سيء	سيئا	REPLACE_SW
على	على	UC
المجتمع	المجتمع	UC
عندما	عندما	UC
يجتعوا	يجتمعون	REPLACE_OM
مع	مع	UC
بعضهم	بعضهم	UC
البعض	البعض	UC
مع	مع	UC
ثقافات	ثقافات	UC
أخرى	أخرى	UC
او	أو	REPLACE_OH
اناس	أناس	REPLACE_OH
ينشرون	ينشرون	UC
الفساد	الفساد	UC
و يكون	ويكون	MERGE
هدفهم	هدفهم	UC
الشر	الشر	UC
و تكون	وتكون	MERGE
وسائل	وسائل	UC
التواصل	التواصل	UC
الأجتماعي	الاجتماعي	REPLACE_OH
هي	هي	UC
الأمر	الأمر	UC
الذي	الذي	UC
يساعدهم	يساعدهم	UC
من	من	UC
أجل	أجل	UC
الوصول	الوصول	UC
الى	إلى	REPLACE_OH
ما	ما	UC
يرديرون	يريدون	REPLACE_OD+REPLACE_OR
الوصول	الوصول	UC
اليه	إليه	REPLACE_OH
اصبحت	أصبحت	REPLACE_OH
تأثر	تؤثر	REPLACE_OR
بشكل	بشكل	UC
كبير	كبير	UC
على	على	UC
الاجتمعات	الاجتماعات	REPLACE_OH+REPLACE_OM
بين	بين	UC
الأهل	الأهل	UC
و الأصداقاء	والأصدقاء	REPLACE_O
اصبت	أصبح	REPLACE_OH
الناس	الناس	UC
لا	لا	UC
تريد	يريدون	REPLACE_XN
ان	أن	REPLACE_OH
تجتمع	يجتمعوا	REPLACE_XN
وجها	وجها	UC
ب وجه	لوجه	REPLACE_S
يريدون	يريدون	UC
فقط	فقط	UC
التحدث	التحدث	UC
من	من	UC
خلال	خلال	UC
البرامج	البرامج	UC
إن	إن	UC
كانوا	كانوا	UC
في	في	UC
اجتماع	اجتماع	UC
مع	مع	UC
بعضعم	بعضهم	REPLACE_OR
فكل	فكل	UC
احد	واحد	REPLACE_OH+REPLACE_OM
منهم	منهم	UC
يستخدم	يستخدم	UC
هاتفه	هاتفه	UC
ولا	ولا	UC
يلفت	يلتفت	REPLACE_OM
الى	إلى	REPLACE_OH
الآخر	الآخر	UC
وهذا	وهذا	UC
يجعل	يجعل	UC
كبار	كبار	UC
المسنين	المسنين	UC
بأن		DELETE_XM
يشعروا	يشعرون	REPLACE_XC
ان	أن	REPLACE_OH
لا	لا	UC
أهمية	أهمية	UC
لهم	لهم	UC
تعتمد	تعتمد	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الأجتماعي	الاجتماعي	REPLACE_OH
على	على	UC
الشخص	الشخص	UC
و طريقة	وطريقة	MERGE
استعماله	استعماله	UC
يجب	يجب	UC
أيض	أيضا	REPLACE_XC
من	من	UC
قبل	قبل	UC
اولياء	أولياء	REPLACE_OH
الامور	الأمور	REPLACE_OH
أن	أن	UC
يراقبوا	يراقبوا	UC
ابنائهم	أبناءهم	REPLACE_OH
حتى	حتى	UC
لا	لا	UC
يصلوا	يصلوا	UC
الى	إلى	REPLACE_OH
مرحلة	مرحلة	UC
الفساد	الفساد	UC
هذا	هذا	UC
أيضا	أيضا	UC
من	من	UC
أجل	أجل	UC
الوصول	الوصول	UC
الى	إلى	REPLACE_OH
مجتمع	مجتمع	UC
ناتج	ناتج	UC
و نافع	ونافع	MERGE
و إيجابي	وإيجابي	MERGE

التطور	التطور	UC
الحضاري	الحضاري	UC
الذي	الذي	UC
تشهده	تشهده	UC
دولة	دولة	UC
الإمارات	الإمارات	UC
العربية	العربية	UC
المتحدة	المتحدة	UC
لم	لم	UC
يمض	يمض	UC
على	على	UC
قيام	قيام	UC
دولة	دولة	UC
الإمارات	الإمارات	UC
العربية	العربية	UC
المتحدة	المتحدة	UC
خمسون	خمسون	UC
عاما	عاما	UC
ومع	ومع	UC
ذلك	ذلك	UC
هناك	هناك	UC
فرق	فرق	UC
كبير	كبير	UC
جدا	جدا	UC
قبل	قبل	UC
أربعون	أربعين	REPLACE_XC
عاما	عاما	UC
مقارنة	مقارنة	UC
بالآن	بالآن	UC
فقد	فقد	UC
حرصت	حرصت	UC
الحكومة	الحكومة	UC
على	على	UC
تطوير	تطوير	UC
الدولة	الدولة	UC
من	من	UC
كل	كل	UC
النواحي	النواحي	UC
مثل	مثل	UC
التعليم	التعليم	UC
الصحة	والصحة	REPLACE_SF
العمران	والعمران	REPLACE_SF
وغيرها	وغيرها	UC
من	من	UC
المجالات	المجالات	UC
كان	كان	UC
عدد	عدد	UC
الطلاب	الطلاب	UC
قليلا	قليلا	UC
جدا	جدا	UC
في	في	UC
فترة	فترة	UC
السبعينات	السبعينات	UC
وكان	وكان	UC
معظم	معظم	UC
الطلاب	الطلاب	UC
يذهبون	يذهبون	UC
إلى	إلى	UC
إمام	إمام	UC
المسجد	المسجد	UC
أو	أو	UC
بما	بما	UC
يطلق	يطلق	UC
عليه	عليه	UC
المطوع	المطوع	UC
لحفظ	لحفظ	UC
القرآن	القرآن	UC
ومع	ومع	UC
مرور	مرور	UC
الزمن	الزمن	UC
بدأ	بدأ	UC
الطلاب	الطلاب	UC
و الطالبات	والطالبات	MERGE
بالذهاب	بالذهاب	UC
إلى	إلى	UC
المدرسة	المدرسة	UC
وكانوا	وكانوا	UC
يدرسون	يدرسون	UC
باستخدام	باستخدام	UC
الكتب	الكتب	UC
ومع	ومع	UC
التقدم	التقدم	UC
الحضاري	الحضاري	UC
ومواكبة	ومواكبة	UC
التطور	التطور	UC
أصبح	أصبح	UC
التلاميذ	التلاميذ	UC
في	في	UC
دولة	دولة	UC
الإمارات	الإمارات	UC
يدرسون	يدرسون	UC
باستخدام	باستخدام	UC
التقنية	التقنية	UC
والإجهزة	والأجهزة	REPLACE_OH
الإلكترونية	الإلكترونية	UC
وأصبحت	وأصبحت	UC
دولة	دولة	UC
الإمارات	الإمارات	UC
الآن	الآن	UC
من	من	UC
أكثر	أكثر	UC
الدول	الدول	UC
المتقدمة	المتقدمة	UC
في	في	UC
مجال	مجال	UC
التعليم	التعليم	UC
باستخدام	باستخدام	UC
التكنلوجيا	التكنولوجيا	REPLACE_OH+REPLACE_OM
وقد	وقد	UC
شهدت	شهدت	UC
دولة	دولة	UC
الإمارات	الإمارات	UC
تطور	تطورا	REPLACE_XC+REPLACE_XN
كبير	كبيرا	REPLACE_XC
في	في	UC
مجال	مجال	UC
الرعاية	الرعاية	UC
الصحية	الصحية	UC
فقديما	فقديما	UC
كان	كانت	REPLACE_XG
	هناك	INSERT_XM
بعض	بعض	UC
الأمراض	الأمراض	UC
مثل	مثل	UC
الجدري	الجدري	UC
وغيره	وغيره	UC
من	من	UC
الأمراض	الأمراض	UC
القاتلة	القاتلة	UC
وكان	وكان	UC
العلاج	العلاج	UC
الأكثر	الأكثر	UC
استخداما	استخداما	UC
وشيوعا	وشيوعا	UC
هي	هو	REPLACE_OR
الأعشاب	الأعشاب	UC
أما	أما	UC
الآن	الآن	UC
فقد	فقد	UC
أصبح	أصبح	UC
علاج	علاج	UC
مرض	مرض	UC
الجدري	الجدري	UC
سهل	سهلا	REPLACE_XC+REPLACE_XN
جدا	جدا	UC
وأصبح	وأصبح	UC
الأطباء	الأطباء	UC
يعتمدون	يعتمدون	UC
على	على	UC
الحبوب	الحبوب	UC
والأدوية	والأدوية	UC
في	في	UC
علاج	علاج	UC
الناس	الناس	UC
وتكون	وتكون	UC
هذه	هذه	UC
الأدوية	الأدوية	UC
فعالة	فعالة	UC
جدا	جدا	UC
عاش	عاش	UC
أجدادنا	أجدادنا	UC
وآبائنا	وآباؤنا	REPLACE_XC
في	في	UC
بيوت	بيوت	UC
بسيطة	بسيطة	UC
جدا	جدا	UC
مصنوعة	مصنوعة	UC
من	من	UC
مواد	مواد	UC
بسيطة	بسيطة	UC
جدا	جدا	UC
مثل	مثل	UC
سعف	سعف	UC
النخيل	النخيل	UC
والطين	والطين	UC
ومع	ومع	UC
مرور	مرور	UC
الوقت	الوقت	UC
تكاثرت	تكاثرت	UC
الموارد	الموارد	UC
التي	التي	UC
ساهمت	ساهمت	UC
في	في	UC
بناء	بناء	UC
بيوت	بيوت	UC
كبيرة	كبيرة	UC
وجميلة	وجميلة	UC
من	من	UC
كل	كل	UC
الجهات	الجهات	UC
وقد	وقد	UC
ظهرت	ظهرت	UC
عدة	عدة	UC
معالم	معالم	UC
للدولة	للدولة	UC
أبرزها	أبرزها	UC
برج	برج	UC
خليفة	خليفة	UC
الذي	الذي	UC
مازال	ما زال	SPLIT
أطول	أطول	UC
برج	برج	UC
في	في	UC
العالم	العالم	UC
وغيره	وغيره	UC
من	من	UC
المعالم	المعالم	UC
التي	التي	UC
برزت	برزت	UC
بسبب	بسبب	UC
التطور	التطور	UC
الحضاري	الحضاري	UC
في	في	UC
الدولة	الدولة	UC
جميع	جميع	UC
التغيرات	التغيرات	UC
التي	التي	UC
حدثت	حدثت	UC
تشهد	تشهد	UC
أن	أن	UC
التطور	التطور	UC
الحضاري	الحضاري	UC
في	في	UC
دولة	دولة	UC
الإمارات	الإمارات	UC
كبير	كبير	UC
جدا	جدا	UC
ومازالت	وما زالت	SPLIT
الدولة	الدولة	UC
تعمل	تعمل	UC
على	على	UC
تطوير	تطوير	UC
الدولة	الدولة	UC
أكثر	أكثر	UC
وأكثر	وأكثر	UC
لأن	لأن	UC
رؤية	رؤية	UC
الدولة	الدولة	UC
هي	هي	UC
أن	أن	UC
تكون	تكون	UC
في	في	UC
المرتبة	المرتبة	UC
الأولى	الأولى	UC
من	من	UC
جميع	جميع	UC
النواحي	النواحي	UC

التسامح	التسامح	UC
التسامح	التسامح	UC
وما	وما	UC
أدراك	أدراك	UC
ما	ما	UC
التسامح	التسامح	UC
هو	هو	UC
صفة	صفة	UC
عظيمة	عظيمة	UC
يتحلى	يتحلى	UC
بها	بها	UC
الناس	الناس	UC
لترفعهم	لترفعهم	UC
إلى	إلى	UC
اعلى	أعلى	REPLACE_OH
مراتب	مراتب	UC
الأخلاق	الأخلاق	UC
الكريمة	الكريمة	UC
وأهم	وأهم	UC
من	من	UC
ذلك	ذلك	UC
فهي	فهي	UC
صفة	صفة	UC
سيدنا	سيدنا	UC
ورسولنا	ورسولنا	UC
الكريم	الكريم	UC
محمد	محمد	UC
صلى	صلى	UC
الله	الله	UC
عليه	عليه	UC
وسلم	وسلم	UC
قدوة	قدوة	UC
المسلمين	المسلمين	UC
أجمع	أجمعين	REPLACE_XC+REPLACE_XN
التسامح	التسامح	UC
عبارة	عبارة	UC
عن	عن	UC
العطف	العطف	UC
والعفو	والعفو	UC
عن	عن	UC
من	من	UC
تسبب	تسبب	UC
لنا	لنا	UC
بأذى	بأذى	UC
متعمد	متعمد	UC
أو	أو	UC
غير	غير	UC
متعمد	متعمد	UC
والتغاضي	والتغاضي	UC
عن	عن	UC
خطأه	خطئه	REPLACE_XC
وعدم	وعدم	UC
رده	رده	UC
بخطأ	بخطأ	UC
آخر	آخر	UC
بداعي	بداعي	UC
الإنتقام	الانتقام	REPLACE_OH
فهذا	فهذا	UC
الشي	الشيء	REPLACE_OM
يخالف	يخالف	UC
ما	ما	UC
أوصانا	أوصانا	UC
به	به	UC
ديننا	ديننا	UC
الحنيف	الحنيف	UC
فأوصانا	فأوصانا	UC
ديننا	ديننا	UC
الكريم	الكريم	UC
بالتحلي	بالتحلي	UC
بصفة	بصفة	UC
التسامح	التسامح	UC
وكما	وكما	UC
يقال	يقال	UC
المسامح	المسامح	UC
كريم	كريم	UC
لا	لا	UC
يعني	يعني	UC
ذلك	ذلك	UC
ترك	ترك	UC
المخطئ	المخطئ	UC
يعيد	يعيد	UC
أخطاءه	أخطاءه	UC
لكن	لكن	UC
ذلك	ذلك	UC
يعني	يعني	UC
بأن	بأن	UC
ننصحه	ننصحه	UC
ونوجه	ونوجهه	REPLACE_XM
للطريق	للطريق	UC
الصحيح	الصحيح	UC
والإبتعاد	والابتعاد	REPLACE_OH
عن	عن	UC
الإنتقام	الانتقام	REPLACE_OH
منه	منه	UC
بأي	بأي	UC
طريقة	طريقة	UC
اخرى	أخرى	REPLACE_OH
أعطت	أعطت	UC
دولة	دولة	UC
الإمارات	الإمارات	UC
أهمية	أهمية	UC
كبيرة	كبيرة	UC
لصفة	لصفة	UC
التسامح	التسامح	UC
فوالدنا	فوالدنا	UC
الشيخ	الشيخ	UC
زايد	زايد	UC
بن	بن	UC
سلطان	سلطان	UC
رحمه	رحمه	UC
الله	الله	UC
كان	كان	UC
مثالا	مثالا	UC
حسنا	حسنا	UC
للتسامح	للتسامح	UC
فقد	فقد	UC
تم	تم	UC
تسمية	تسمية	UC
عام	عام	UC
2019	2019	UC
لدولة	لدولة	UC
الإمارات	الإمارات	UC
العربية	العربية	UC
المتحدة	المتحدة	UC
بعام	بعام	UC
التسامح	التسامح	UC
في	في	UC
إطار	إطار	UC
تعزيز	تعزيز	UC
مفهوم	مفهوم	UC
التسامح	التسامح	UC
لدى	لدى	UC
المواطنين	المواطنين	UC
والمقيمين	والمقيمين	UC
وزوار	وزوار	UC
دولتنا	دولتنا	UC
الحبيبة	الحبيبة	UC
ولتعزيز	ولتعزيز	UC
التسامح	التسامح	UC
اكثر	أكثر	REPLACE_OH
في	في	UC
المجتمع	المجتمع	UC
يجب	يجب	UC
اولا	أولا	REPLACE_OH
التركيز	التركيز	UC
على	على	UC
غرسه	غرسه	UC
في	في	UC
الأطفال	الأطفال	UC
فبذلك	فبذلك	UC
سيحملونه	سيحملونه	UC
معهم	معهم	UC
للأجيال	للأجيال	UC
القادمة	القادمة	UC
فعلى	فعلى	UC
أولياء	أولياء	UC
الأمور	الأمور	UC
تعليم	تعليم	UC
ابنائهم	أبنائهم	REPLACE_OH
على	على	UC
التسامح	التسامح	UC
في	في	UC
المنزل	المنزل	UC
وفي	وفي	UC
الخارج	الخارج	UC
لدى	لدى	UC
الاقرباء	الأقرباء	REPLACE_OH
والناس	والناس	UC
وعلى	وعلى	UC
المعلمين	المعلمين	UC
في	في	UC
المدارس	المدارس	UC
تعليم	تعليم	UC
الأطفال	الأطفال	UC
أيضا	أيضا	UC
على	على	UC
أهمية	أهمية	UC
التسامح	التسامح	UC
وقيام	وقيام	UC
أنشطة	أنشطة	UC
ممتعة	ممتعة	UC
تحبب	تحبب	UC
الأطفال	الأطفال	UC
بذلك	بذلك	UC
وعلى	وعلى	UC
حكومتنا	حكومتنا	UC
الرشيدة	الرشيدة	UC
إقامة	إقامة	UC
تجمعات	تجمعات	UC
وحفلات	وحفلات	UC
وبرامج	وبرامج	UC
توعية	توعية	UC
بأهمية	بأهمية	UC
