SOURCE	TARGET
وسائل	وسائل	UC
التواصل	التواصل	UC
سلبية	سلبية	UC
على	على	UC
الفرد	الفرد	UC
عندما	عندما	UC
يستخدمها	يستخدمها	UC
من	من	UC
آجل	أجل	REPLACE_OH
الانشغال	الانشغال	UC
عن	عن	UC
تعليمه	تعليمه	UC
أو	أو	UC
عن	عن	UC
عمله	عمله	UC
,		DELETE_PM
و عندما	وعندما	MERGE
يستخدمها	يستخدمها	UC
من	من	UC
آجل	أجل	REPLACE_OH
التواصل	التواصل	UC
مع	مع	UC
أفراد	أفراد	UC
ينشرون	ينشرون	UC
الفساد	الفساد	UC
,		DELETE_PM
أو	أو	UC
عندما	عندما	UC
يكون	يكون	UC
مندمنا	مدمنا	REPLACE_OD
عليها	عليها	UC
,		DELETE_PM
ولا	ولا	UC
يريد	يريد	UC
الاجتماع	الاجتماع	UC
مع	مع	UC
الآخرين	الآخرين	UC
بسبب	بسبب	UC
تأثيرها	تأثيرها	UC
السلبي	السلبي	UC
عليه	عليه	UC
.	.	UC
تأثيرها	تأثيرها	UC
يكون	يكون	UC
سيء	سيئا	REPLACE_SW
على	على	UC
المجتمع	المجتمع	UC
عندما	عندما	UC
يجتعوا	يجتمعون	REPLACE_OM
مع	مع	UC
بعضهم	بعضهم	UC
البعض	البعض	UC
مع	مع	UC
ثقافات	ثقافات	UC
أخرى	أخرى	UC
أو	أو	UC
آناس	أناس	REPLACE_XC
ينشرون	ينشرون	UC
الفساد	الفساد	UC
,		DELETE_PM
و يكون	ويكون	MERGE
هدفهم	هدفهم	UC
الشر	الشر	UC
,		DELETE_PM
و تكون	وتكون	MERGE
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
هي	هي	UC
الآمر	الأمر	REPLACE_OH
الذي	الذي	UC
يساعدهم	يساعدهم	UC
من	من	UC
آجل	أجل	REPLACE_OH
الوصول	الوصول	UC
إلى	إلى	UC
ما	ما	UC
يرديرون	يريدون	REPLACE_OD+REPLACE_OR
الوصول	الوصول	UC
إليه	إليه	UC
.	.	UC
أصبحت	أصبحت	UC
تأثر	تؤثر	REPLACE_OR
بشكل	بشكل	UC
كبير	كبير	UC
على	على	UC
الاجتمعات	الاجتماعات	REPLACE_OH+REPLACE_OM
بين	بين	UC
الآهل	الأهل	REPLACE_OH
و الأصداقاء	والأصدقاء	REPLACE_O
,	,	UC
أصبت	أصبح	REPLACE_OR
الناس	الناس	UC
لا	لا	UC
تريد	يريدون	REPLACE_XN
أن	أن	UC
تجتمع	يجتمعوا	REPLACE_XN
وجها	وجها	UC
ب وجه	لوجه	REPLACE_S
,	,	UC
يريدون	يريدون	UC
فقط	فقط	UC
التحدث	التحدث	UC
من	من	UC
خلال	خلال	UC
البرامج	البرامج	UC
.	.	UC
أن	إن	REPLACE_OH
كانوا	كانوا	UC
في	في	UC
اجتماع	اجتماع	UC
مع	مع	UC
بعضعم	بعضهم	REPLACE_OR
فكل	فكل	UC
أحد	واحد	REPLACE_SW
منهم	منهم	UC
يستخدم	يستخدم	UC
هاتفه	هاتفه	UC
ولا	ولا	UC
يلفت	يلتفت	REPLACE_OM
إلى	إلى	UC
الآخر	الآخر	UC
,	,	UC
وهذا	وهذا	UC
يجعل	يجعل	UC
كبار	كبار	UC
المسنين	المسنين	UC
بأن		DELETE_XM
يشعروا	يشعرون	REPLACE_XC
أن	أن	UC
لا	لا	UC
أهمية	أهمية	UC
لهم	لهم	UC
.	.	UC
تعتمد	تعتمد	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
على	على	UC
الشخص	الشخص	UC
و طريقة	وطريقة	MERGE
استعماله	استعماله	UC
.	.	UC
يجب	يجب	UC
أيض	أيضا	REPLACE_XC
من	من	UC
قبل	قبل	UC
أولياء	أولياء	UC
الأمور	الأمور	UC
أن	أن	UC
يراقبوا	يراقبوا	UC
أبنائهم	أبناءهم	REPLACE_XC
حتى	حتى	UC
لا	لا	UC
يصلوا	يصلوا	UC
إلى	إلى	UC
مرحلة	مرحلة	UC
الفساد	الفساد	UC
.	,	REPLACE_PC
هذا	هذا	UC
أيضا	أيضا	UC
من	من	UC
آجل	أجل	REPLACE_OH
الوصول	الوصول	UC
إلى	إلى	UC
مجتمع	مجتمع	UC
ناتج	ناتج	UC
و نافع	ونافع	MERGE
و إيجابي	وإيجابي	MERGE
.	.	UC

التطور	التطور	UC
الحضاري	الحضاري	UC
الذي	الذي	UC
تشهده	تشهده	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
لم	لم	UC
يمض	يمض	UC
على	على	UC
قيام	قيام	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
خمسون	خمسون	UC
عاما	عاما	UC
,	,	UC
ومع	ومع	UC
ذلك	ذلك	UC
هناك	هناك	UC
فرق	فرق	UC
كبير	كبير	UC
جدا	جدا	UC
قبل	قبل	UC
أربعون	أربعين	REPLACE_XC
عاما	عاما	UC
مقارنة	مقارنة	UC
بالآن	بالآن	UC
,	,	UC
فقد	فقد	UC
حرصت	حرصت	UC
الحكومة	الحكومة	UC
على	على	UC
تطوير	تطوير	UC
الدولة	الدولة	UC
من	من	UC
كل	كل	UC
النواحي	النواحي	UC
مثل	مثل	UC
التعليم	التعليم	UC
, الصحة	والصحة	REPLACE_PT+REPLACE_SF
, العمران	والعمران	REPLACE_PT+REPLACE_SF
,		DELETE_PM
وغيرها	وغيرها	UC
من	من	UC
المجالات	المجالات	UC
.	.	UC
كان	كان	UC
عدد	عدد	UC
الطلاب	الطلاب	UC
قليلا	قليلا	UC
جدا	جدا	UC
في	في	UC
فترة	فترة	UC
السبعينات	السبعينات	UC
,		DELETE_PM
وكان	وكان	UC
معظم	معظم	UC
الطلاب	الطلاب	UC
يذهبون	يذهبون	UC
إلى	إلى	UC
أمام	إمام	REPLACE_OH
المسجد	المسجد	UC
أو	أو	UC
بما	بما	UC
يطلق	يطلق	UC
عليه	عليه	UC
المطوع	المطوع	UC
;		DELETE_PM
لحفظ	لحفظ	UC
القرآن	القرآن	UC
,	,	UC
ومع	ومع	UC
مرور	مرور	UC
الزمن	الزمن	UC
,		DELETE_PM
بدا	بدأ	REPLACE_OH
الطلاب	الطلاب	UC
و الطالبات	والطالبات	MERGE
بالذهاب	بالذهاب	UC
إلى	إلى	UC
المدرسة	المدرسة	UC
,		DELETE_PM
وكانوا	وكانوا	UC
يدرسون	يدرسون	UC
باستخدام	باستخدام	UC
الكتب	الكتب	UC
,	.	REPLACE_PC
ومع	ومع	UC
التقدم	التقدم	UC
الحضاري	الحضاري	UC
ومواكبة	ومواكبة	UC
التطور	التطور	UC
,		DELETE_PM
أصبح	أصبح	UC
التلاميذ	التلاميذ	UC
في	في	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
يدرسون	يدرسون	UC
باستخدام	باستخدام	UC
التقنية	التقنية	UC
والأجهزة	والأجهزة	UC
الإلكترونية	الإلكترونية	UC
,	,	UC
وأصبحت	وأصبحت	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
الآن	الآن	UC
من	من	UC
أكثر	أكثر	UC
الدول	الدول	UC
المتقدمة	المتقدمة	UC
في	في	UC
مجال	مجال	UC
التعليم	التعليم	UC
باستخدام	باستخدام	UC
التكنلوجيا	التكنولوجيا	REPLACE_OH+REPLACE_OM
.	.	UC
وقد	وقد	UC
شهدت	شهدت	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
تطور	تطورا	REPLACE_XC+REPLACE_XN
كبير	كبيرا	REPLACE_XC
في	في	UC
مجال	مجال	UC
الرعاية	الرعاية	UC
الصحية	الصحية	UC
,	,	UC
فقديما	فقديما	UC
كان	كانت	REPLACE_XG
	هناك	INSERT_XM
بعض	بعض	UC
الأمراض	الأمراض	UC
مثل	مثل	UC
الجدري	الجدري	UC
وغيره	وغيره	UC
من	من	UC
الأمراض	الأمراض	UC
القاتلة	القاتلة	UC
,		DELETE_PM
وكان	وكان	UC
العلاج	العلاج	UC
الأكثر	الأكثر	UC
استخداما	استخداما	UC
وشيوعا	وشيوعا	UC
هي	هو	REPLACE_OR
الأعشاب	الأعشاب	UC
,	,	UC
أما	أما	UC
الآن	الآن	UC
فقد	فقد	UC
أصبح	أصبح	UC
علاج	علاج	UC
مرض	مرض	UC
الجدري	الجدري	UC
سهل	سهلا	REPLACE_XC+REPLACE_XN
جدا	جدا	UC
,		DELETE_PM
وأصبح	وأصبح	UC
الأطباء	الأطباء	UC
يعتمدون	يعتمدون	UC
على	على	UC
الحبوب	الحبوب	UC
والأدوية	والأدوية	UC
في	في	UC
علاج	علاج	UC
الناس	الناس	UC
,		DELETE_PM
وتكون	وتكون	UC
هذه	هذه	UC
الأدوية	الأدوية	UC
فعالة	فعالة	UC
جدا	جدا	UC
.	.	UC
عاش	عاش	UC
أجدادنا	أجدادنا	UC
وآبائنا	وآباؤنا	REPLACE_XC
في	في	UC
بيوت	بيوت	UC
بسيطة	بسيطة	UC
جدا	جدا	UC
مصنوعة	مصنوعة	UC
من	من	UC
مواد	مواد	UC
بسيطة	بسيطة	UC
جدا	جدا	UC
مثل	مثل	UC
سعف	سعف	UC
النخيل	النخيل	UC
والطين	والطين	UC
,	,	UC
ومع	ومع	UC
مرور	مرور	UC
الوقت	الوقت	UC
,		DELETE_PM
تكاثرت	تكاثرت	UC
الموارد	الموارد	UC
التي	التي	UC
ساهمت	ساهمت	UC
في	في	UC
بناء	بناء	UC
بيوت	بيوت	UC
كبيرة	كبيرة	UC
وجميلة	وجميلة	UC
من	من	UC
كل	كل	UC
الجهات	الجهات	UC
,	.	REPLACE_PC
وقد	وقد	UC
ظهرت	ظهرت	UC
عدة	عدة	UC
معالم	معالم	UC
للدولة	للدولة	UC
أبرزها	أبرزها	UC
برج	برج	UC
خليفة	خليفة	UC
الذي	الذي	UC
مازال	ما زال	SPLIT
أطول	أطول	UC
برج	برج	UC
في	في	UC
العالم	العالم	UC
,	,	UC
وغيره	وغيره	UC
من	من	UC
المعالم	المعالم	UC
التي	التي	UC
برزت	برزت	UC
بسبب	بسبب	UC
التطور	التطور	UC
الحضاري	الحضاري	UC
في	في	UC
الدولة	الدولة	UC
.	.	UC
جميع	جميع	UC
التغيرات	التغيرات	UC
التي	التي	UC
حدثت	حدثت	UC
تشهد	تشهد	UC
أن	أن	UC
التطور	التطور	UC
الحضاري	الحضاري	UC
في	في	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
كبير	كبير	UC
جدا	جدا	UC
	وما	INSERT_XM
,		DELETE_PM
ومازالت	زالت	REPLACE_MI+REPLACE_OD
الدولة	الدولة	UC
تعمل	تعمل	UC
على	على	UC
تطوير	تطوير	UC
الدولة	الدولة	UC
أكثر	أكثر	UC
وأكثر	وأكثر	UC
,		DELETE_PM
لأن	لأن	UC
رؤية	رؤية	UC
الدولة	الدولة	UC
هي	هي	UC
أن	أن	UC
تكون	تكون	UC
في	في	UC
المرتبة	المرتبة	UC
الأولى	الأولى	UC
من	من	UC
جميع	جميع	UC
النواحي	النواحي	UC
.	.	UC

التسامح	التسامح	UC
التسامح	التسامح	UC
,		DELETE_PM
وما	وما	UC
أدراك	أدراك	UC
ما	ما	UC
التسامح	التسامح	UC
?	?	UC
هو	هو	UC
صفة	صفة	UC
عظيمة	عظيمة	UC
يتحلى	يتحلى	UC
بها	بها	UC
الناس	الناس	UC
لترفعهم	لترفعهم	UC
إلى	إلى	UC
أعلى	أعلى	UC
مراتب	مراتب	UC
الأخلاق	الأخلاق	UC
الكريمة	الكريمة	UC
,	,	UC
وأهم	وأهم	UC
من	من	UC
ذلك	ذلك	UC
فهي	فهي	UC
صفة	صفة	UC
سيدنا	سيدنا	UC
ورسولنا	ورسولنا	UC
الكريم	الكريم	UC
محمد	محمد	UC
	-	INSERT_PM
صلى	صلى	UC
الله	الله	UC
عليه	عليه	UC
وسلم	وسلم	UC
,	-	REPLACE_PC
قدوة	قدوة	UC
المسلمين	المسلمين	UC
أجمع	أجمعين	REPLACE_XC+REPLACE_XN
.	.	UC
التسامح	التسامح	UC
عبارة	عبارة	UC
عن	عن	UC
العطف	العطف	UC
والعفو	والعفو	UC
عن	عن	UC
من	من	UC
تسبب	تسبب	UC
لنا	لنا	UC
بأذى	بأذى	UC
متعمد	متعمد	UC
أو	أو	UC
غير	غير	UC
متعمد	متعمد	UC
,		DELETE_PM
والتغاضي	والتغاضي	UC
عن	عن	UC
خطأه	خطئه	REPLACE_XC
وعدم	وعدم	UC
رده	رده	UC
بخطأ	بخطأ	UC
آخر	آخر	UC
بداعي	بداعي	UC
الانتقام	الانتقام	UC
,	,	UC
فهذا	فهذا	UC
الشي	الشيء	REPLACE_OM
يخالف	يخالف	UC
ما	ما	UC
أوصانا	أوصانا	UC
به	به	UC
ديننا	ديننا	UC
الحنيف	الحنيف	UC
,	,	UC
فأوصانا	فأوصانا	UC
ديننا	ديننا	UC
الكريم	الكريم	UC
بالتحلي	بالتحلي	UC
بصفة	بصفة	UC
التسامح	التسامح	UC
,	,	UC
وكما	وكما	UC
يقال	يقال	UC
المسامح	المسامح	UC
كريم	كريم	UC
,	.	REPLACE_PC
لا	لا	UC
يعني	يعني	UC
ذلك	ذلك	UC
ترك	ترك	UC
المخطئ	المخطئ	UC
يعيد	يعيد	UC
أخطاءه	أخطاءه	UC
!	,	REPLACE_PC
لكن	لكن	UC
ذلك	ذلك	UC
يعني	يعني	UC
بأن	بأن	UC
ننصحه	ننصحه	UC
ونوجه	ونوجهه	REPLACE_XM
للطريق	للطريق	UC
الصحيح	الصحيح	UC
والابتعاد	والابتعاد	UC
عن	عن	UC
الانتقام	الانتقام	UC
منه	منه	UC
باي	بأي	REPLACE_OH
طريقة	طريقة	UC
أخرى	أخرى	UC
,	.	REPLACE_PC
أعطت	أعطت	UC
دولة	دولة	UC
الأمارات	الإمارات	REPLACE_OH
أهمية	أهمية	UC
كبيرة	كبيرة	UC
لصفة	لصفة	UC
التسامح	التسامح	UC
,	,	UC
فوالدنا	فوالدنا	UC
الشيخ	الشيخ	UC
زايد	زايد	UC
بن	بن	UC
سلطان	سلطان	UC
	-	INSERT_PM
رحمه	رحمه	UC
الله	الله	UC
	-	INSERT_PM
كان	كان	UC
مثالا	مثالا	UC
حسنا	حسنا	UC
للتسامح	للتسامح	UC
,	.	REPLACE_PC
فقد	فقد	UC
تم	تم	UC
تسمية	تسمية	UC
عام	عام	UC
2019	2019	UC
لدولة	لدولة	UC
الأمارات	الإمارات	REPLACE_OH
العربية	العربية	UC
المتحدة	المتحدة	UC
بعام	بعام	UC
التسامح	التسامح	UC
,		DELETE_PM
في	في	UC
إطار	إطار	UC
تعزيز	تعزيز	UC
مفهوم	مفهوم	UC
التسامح	التسامح	UC
لدى	لدى	UC
المواطنين	المواطنين	UC
والمقيمين	والمقيمين	UC
وزوار	وزوار	UC
دولتنا	دولتنا	UC
الحبيبة	الحبيبة	UC
,	.	REPLACE_PC
ولتعزيز	ولتعزيز	UC
التسامح	التسامح	UC
أكثر	أكثر	UC
في	في	UC
المجتمع	المجتمع	UC
,		DELETE_PM
يجب	يجب	UC
أولا	أولا	UC
التركيز	التركيز	UC
على	على	UC
غرسه	غرسه	UC
في	في	UC
الأطفال	الأطفال	UC
,	,	UC
فبذلك	فبذلك	UC
سيحملونه	سيحملونه	UC
معهم	معهم	UC
للأجيال	للأجيال	UC
القادمة	القادمة	UC
,	.	REPLACE_PC
فعلى	فعلى	UC
أولياء	أولياء	UC
الأمور	الأمور	UC
تعليم	تعليم	UC
أبنائهم	أبنائهم	UC
على	على	UC
التسامح	التسامح	UC
في	في	UC
المنزل	المنزل	UC
وفي	وفي	UC
الخارج	الخارج	UC
لدى	لدى	UC
الأقرباء	الأقرباء	UC
والناس	والناس	UC
,	.	REPLACE_PC
وعلى	وعلى	UC
المعلمين	المعلمين	UC
في	في	UC
المدارس	المدارس	UC
تعليم	تعليم	UC
الأطفال	الأطفال	UC
أيضا	أيضا	UC
على	على	UC
أهمية	أهمية	UC
التسامح	التسامح	UC
وقيام	وقيام	UC
أنشطة	أنشطة	UC
ممتعة	ممتعة	UC
تحبب	تحبب	UC
الأطفال	الأطفال	UC
بذلك	بذلك	UC
,	.	REPLACE_PC
وعلى	وعلى	UC
حكومتنا	حكومتنا	UC
الرشيدة	الرشيدة	UC
إقامة	إقامة	UC
تجمعات	تجمعات	UC
وحفلات	وحفلات	UC
وبرامج	وبرامج	UC
توعية	توعية	UC
بأهمية	بأهمية	UC
التسامح	التسامح	UC
,	,	UC
والأهم	والأهم	UC
من	من	UC
ذلك	ذلك	UC
تحلي	تحلي	UC
الكبار	الكبار	UC
بصفة	بصفة	UC
التسامح	التسامح	UC
ليقلدهم	ليقلدهم	UC
الأطفال	الأطفال	UC
.	.	UC
طوبى	طوبى	UC
لمن	لمن	UC
تحلى	تحلى	UC
بصفة	بصفة	UC
عظيمة	عظيمة	UC
كصفة	كصفة	UC
التسامح	التسامح	UC
,	,	UC
صفة	صفة	UC
جميلة	جميلة	UC
تنشر	تنشر	UC
الحب	الحب	UC
والسلام	والسلام	UC
بين	بين	UC
الناس	الناس	UC
والمجتمعات	والمجتمعات	UC
,	,	UC
وهي	وهي	UC
سم	سم	UC
قاتل	قاتل	UC
للحروب	للحروب	UC
والآزمات	والأزمات	REPLACE_OH
,	.	REPLACE_PC
فيجب	فيجب	UC
علينا	علينا	UC
كلنا	كلنا	UC
أن	أن	UC
نتحلى	نتحلى	UC
بها	بها	UC
لترتقي	لترتقي	UC
الأمم	الأمم	UC
إلى	إلى	UC
أعلى	أعلى	UC
مراحل	مراحل	UC
التطور	التطور	UC
الفكري	الفكري	UC
والأخلاقي	والأخلاقي	UC
.	.	UC

يعتمد	يعتمد	UC
معظم	معظم	UC
الناس	الناس	UC
في	في	UC
يومنا	يومنا	UC
الحاضر	الحاضر	UC
على	على	UC
الهواتف	الهواتف	UC
الذكية	الذكية	UC
لفعل	لفعل	UC
مهامتهم	مهاماتهم	REPLACE_OH+REPLACE_OM
اليومية	اليومية	UC
و يأتي	ويأتي	MERGE
مع	مع	UC
ذلك	ذلك	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
.	.	UC
استخدام	استخدام	UC
وسائل	وسائل	UC
التواصل	التواصل	UC
الاجتماعي	الاجتماعي	UC
مثل	مثل	UC
الانستغرام	الإنستجرام	REPLACE_OH
بشكل	بشكل	UC
يومي	يومي	UC
لها	له	REPLACE_XG
آثار	آثار	UC
شديدة	شديدة	UC
على	على	UC
المجتمع	المجتمع	UC
	,	INSERT_PM
فقد	فقد	UC
وصلنا	وصلنا	UC
إلى	إلى	UC
مرحلة	مرحلة	UC
لا	لا	UC
يستطيع	يستطيع	UC
فيها	فيها	UC
الفرد	الفرد	UC
أن	أن	UC
يفعل	يفعل	UC
أي	أي	UC
شيء	شيء	UC
من	من	UC
دون	دون	UC
التقاط	التقاط	UC
صورة	صورة	UC
,	,	UC
وذللك	وذلك	REPLACE_OD
يؤدي	يؤدي	UC
إلى	إلى	UC
مضيعة	مضيعة	UC
الكثير	الكثير	UC
من	من	UC
الوقت	الوقت	UC
.	.	UC
تجعل	تجعل	UC
المجتمع	المجتمع	UC
يضع	يضع	UC
تركيزه	تركيزه	UC
الكامل	الكامل	UC
على	على	UC
أمور	أمور	UC
غير	غير	UC
نافعة	نافعة	UC
و مضرة	ومضرة	MERGE
للفرد	للفرد	UC
عند	عند	UC
الإفراط	الإفراط	UC
في	في	UC
استخدامها	استخدامها	UC
.	.	UC
في	في	UC
بعض	بعض	UC
الأحيان	الأحيان	UC
قد	قد	UC
تحد	تحد	UC
وسائل	وسائل	UC
