SOURCE	TARGET
ولا	ولا	UC
ألومه	ألومه	UC
صراحة	صراحة	UC
لأنه	لأنه	UC
نبتة	نبتة	UC
سوء	سوء	UC
حان	حان	UC
قطافها	قطافها	UC
واستشاط	واستشاط	UC
،	،	UC
هو	هو	UC
حتما	حتما	UC
ليس	ليس	UC
نتاج	نتاج	UC
ما	ما	UC
يسمى	يسمى	UC
بالزواج	بالزواج	UC
بل	بل	UC
عهر	عهر	UC
مارسه	مارسه	UC
الشيطان	الشيطان	UC
وأمه	وأمه	UC
،	،	UC
مثله	مثله	UC
مثل	مثل	UC
ربه	ربه	UC
بثار	بثأر	REPLACE_OH
	.	INSERT_PM

لم	لم	UC
يفهم	يفهم	UC
الطنطاوي	الطنطاوي	UC
بعد	بعد	UC
أن	أن	UC
عهد	عهد	UC
الاحتيال	الاحتيال	UC
وسرقة	وسرقة	UC
الشعوب	الشعوب	UC
ولى	ولى	UC
.	.	UC
رغم	رغم	UC
التبجيل	التبجيل	UC
والتدجيل	والتدجيل	UC
الذي	الذي	UC
ودع	ودع	UC
به	به	UC
مبارك	مبارك	UC
كان	كان	UC
فرحا	فرحا	UC
ضمنا	ضمنا	UC
برحيله	برحيله	UC
وخاصةيرحيل	وخاصة برحيل	REPLACE_X
جمال	جمال	UC
الذي	الذي	UC
كان	كان	UC
ينوي	ينوي	UC
الخصخصة	الخصخصة	UC
بسحب	بسحب	UC
الفعالية	الفعالية	UC
الاقتصادية	الاقتصادية	UC
من	من	UC
الجيش	الجيش	UC
.	.	UC
والآن	والآن	UC
الجيش	الجيش	UC
يريدأن	يريد أن	SPLIT
يبرز	يبرز	UC
للوجود	للوجود	UC
حكومة	حكومة	UC
شبه	شبه	UC
ديموقراطيةلكنها	ديمقراطية لكنها	REPLACE_X
تحت	تحت	UC
سيطرته	سيطرته	UC
وتذهب	وتذهب	UC
به	به	UC
الوقاحةبعيدا	الوقاحة بعيدا	SPLIT
فيما	فيما	UC
يخص	يخص	UC
ميزانية	ميزانية	UC
الجيش	الجيش	UC
واقتصاده	واقتصاده	UC
وخفاياه	وخفاياه	UC
.	.	UC
الشعب	الشعب	UC
لن	لن	UC
يترك	يترك	UC
الجيش	الجيش	UC
يسرق	يسرق	UC
الثورة	الثورة	UC
ولا	ولا	UC
الديموقراطية	الديمقراطية	REPLACE_XC
	.	INSERT_PM

مصر	مصر	UC
الحرة	الحرة	UC
استيقظت	استيقظت	UC
و لن	ولن	MERGE
تعود	تعود	UC
للذل	للذل	UC
و العماله	والعمالة	REPLACE_S
.	،	REPLACE_PC
.		DELETE_PM
.		DELETE_PM
يا	يا	UC
مجلس	مجلس	UC
مبارك	مبارك	UC
العسكري	العسكري	UC
.	.	UC
.		DELETE_PM
و تبا	وتبا	MERGE
للعسكري	للعسكري	UC
	،	INSERT_PM
و الشرطي	والشرطي	MERGE
عبد	عبد	UC
الجنيه	الجنيه	UC
الذي	الذي	UC
يقتل	يقتل	UC
أهله	أهله	UC
و أخيه	وأخيه	MERGE
.	.	UC
.		DELETE_PM
.		DELETE_PM
تحية	تحية	UC
للابطال	للأبطال	REPLACE_OH
الرافضين	الرافضين	UC
للظلم	للظلم	UC
و ألاستعباد	والاستعباد	REPLACE_O
.	،	REPLACE_PC
.		DELETE_PM
و رحمة	ورحمة	MERGE
الله	الله	UC
على	على	UC
الشهداء	الشهداء	UC
.	،	REPLACE_PC
.		DELETE_PM
و الشفاء	والشفاء	MERGE
للجرحى	للجرحى	UC
.	.	UC
.		DELETE_PM
.		DELETE_PM
أمين	أمين	UC
.	.	UC
مصر	مصر	UC
أفضل	أفضل	UC
بدون	بدون	UC
مبارك	مبارك	UC
	،	INSERT_PM
و سارق	وبائع	REPLACE_S
العيش	العيش	UC
من	من	UC
الفقراء	الفقراء	UC
.	.	UC
مبارك	مبارك	UC
و حاشيته	وحاشيته	MERGE
هم	هم	UC
الفساد	الفساد	UC
بذاته	بذاته	UC
	.	INSERT_PM

(	(	UC
.	.	UC
.	.	UC
.	.	UC
)	)	UC
اذا	إذا	REPLACE_OH
ما	ما	UC
احد	أحد	REPLACE_OH
حلل	حلل	UC
الرصاص	الرصاص	UC
ليعرف	ليعرف	UC
من	من	UC
اين	أين	REPLACE_OH
رمي	رمي	UC
	،	INSERT_PM
و من	ومن	MERGE
اين	أين	REPLACE_OH
اتى	أتى	REPLACE_OH
	،	INSERT_PM
فكيف	فكيف	UC
انت	أنت	REPLACE_OH
عرفت	عرفت	UC
انه	أنه	REPLACE_OH
اتي	أتى	REPLACE_SW
من	من	UC
جيش	الجيش	REPLACE_XF
الحر	الحر	UC
؟		DELETE_PM
بدون	بدون	UC
تحليل	تحليل	UC
.	؟	REPLACE_PC
مراقبوا	مراقبو	REPLACE_OD+REPLACE_OG
الامم	الأمم	REPLACE_OH
المتحده	المتحدة	REPLACE_OT
وثقوا	وثقوا	UC
الخبر	الخبر	UC
ان	أن	REPLACE_OH
النظام	النظام	UC
هو	هو	UC
الذي	الذي	UC
قتل	قتل	UC
الاطفال	الأطفال	REPLACE_OH
	،	INSERT_PM
و هل	وهل	MERGE
انت	أنت	REPLACE_OH
اكثر	أكثر	REPLACE_OH
تخصصا	تخصصا	UC
منهم	منهم	UC
؟	؟	UC
؟	؟	UC
؟	؟	UC
اذا	إذا	REPLACE_OH
لم	لم	UC
تستحي	تستح	REPLACE_OD+REPLACE_OG
قل	قل	UC
ما	ما	UC
شئت	شئت	UC
.	.	UC
لولا	لولا	UC
الاسناد	الإسناد	REPLACE_OH
لقال	لقال	UC
من	من	UC
شاء	شاء	UC
ما	ما	UC
شاء	شاء	UC
!	!	UC
!	!	UC
!	!	UC
!	.	REPLACE_PC
!	!	UC
!	!	UC
!		DELETE_PM
!		DELETE_PM

ضرب	ضرب	UC
زلزال	زلزال	UC
الربيع	الربيع	UC
العربي	العربي	UC
مصر	مصر	UC
	،	INSERT_PM
واطاح	وأطاح	REPLACE_OH
بمبارك	بمبارك	UC
وآله	وآله	UC
في	في	UC
ضرف	زمن	REPLACE_SW
قياسي	قياسي	UC
	،	INSERT_PM
وخرج	وخرج	UC
المصريون	المصريون	UC
بنجاح	بنجاح	UC
الثورة	الثورة	UC
	،	INSERT_PM
واستبشر	واستبشر	UC
الجميع	الجميع	UC
بقدوم	بقدوم	UC
هلال	هلال	UC
الديمقراطية	الديمقراطية	UC
الحقة	الحقة	UC
	.	INSERT_PM
اين	أين	REPLACE_OH
يتنفس	يتنفس	UC
المصري	المصري	UC
الصعداء	الصعداء	UC
من	من	UC
كابوس	كابوس	UC
ظل	ظل	UC
جاثما	جاثما	UC
على	على	UC
صدره	صدره	UC
طيلة	طيلة	UC
عقود	عقود	UC
	؟	INSERT_PM
فاستفتوا	فاستفتوا	UC
على	على	UC
الدستور	الدستور	UC
الجديد	الجديد	UC
الذي	الذي	UC
يكفل	يكفل	UC
لهم	لهم	UC
الحرية	الحرية	UC
	،	INSERT_PM
وهم	وهم	UC
مقبلون	مقبلون	UC
على	على	UC
اول	أول	REPLACE_OH
انتخابات	انتخابات	UC
تشريعية	تشريعية	UC
بعد	بعد	UC
ايام	أيام	REPLACE_OH
	،	INSERT_PM
فما	فما	UC
تفسير	تفسير	UC
هذه	هذه	UC
اللخبطة	اللخبطة	UC
في	في	UC
ميدان	ميدان	UC
التحرير	التحرير	UC
	؟	INSERT_PM

يجب	يجب	UC
ان	أن	REPLACE_OH
نمنع	نمنع	UC
الشرطة	الشرطة	UC
	،	INSERT_PM
والامن	والأمن	REPLACE_OH
	،	INSERT_PM
والمباحث	والمباحث	UC
من	من	UC
قتل	قتل	UC
الناس	الناس	UC
حتى	حتى	UC
الموت	الموت	UC
والا	وإلا	REPLACE_OH
فان	فإن	REPLACE_OH
ثورتنا	ثورتنا	UC
قد	قد	UC
فشلت	فشلت	UC
.	.	UC
لا	لا	UC
قتل	قتل	UC
ولا	ولا	UC
تعذيب	تعذيب	UC
بعد	بعد	UC
اليوم	اليوم	UC
	،	INSERT_PM
هذا	هذا	UC
هو	هو	UC
اول	أول	REPLACE_OH
مطلب	مطلب	UC
	.	INSERT_PM
الله	الله	UC
حرم	حرم	UC
قتل	قتل	UC
النفس	النفس	UC
وطنطاوي	وطنطاوي	UC
احل	أحل	REPLACE_OH
قتلها	قتلها	UC
	،	INSERT_PM
ولم	ولم	UC
يحاسب	يحاسب	UC
الضباط	الضباط	UC
الذين	الذين	UC
قتلوا	قتلوا	UC
سيد	سيدا	REPLACE_XC
.	.	UC
يقتلون	يقتلون	UC
السجناء	السجناء	UC
تحت	تحت	UC
التعذيب	التعذيب	UC
ولا	ولا	UC
أحد	أحد	UC
يحاسبهم	يحاسبهم	UC
.	.	UC
حكومة	حكومة	UC
فاشلة	فاشلة	UC
(	(	UC
.	.	UC
.	.	UC
.	.	UC
.		DELETE_PM
)	)	UC

أللهم	اللهم	REPLACE_OH
تقبل	تقبل	UC
ألشهيذ	العزاء	REPLACE_SW
حسين	حسين	UC
هرموش	هرموش	UC
عندك	عندك	UC
في	في	UC
عليين	عليين	UC
إن	إن	UC
كان	كان	UC
قد	قد	UC
أعدم	أعدم	UC
	،	INSERT_PM
وباقي	وباقي	UC
شهذاء	شهداء	REPLACE_OR
ألثورة	الثورة	REPLACE_OH
ألسورية	السورية	REPLACE_OH
ألأسطورية	الأسطورية	REPLACE_OH
	،	INSERT_PM
وأطلق	وأطلق	UC
سراحه	سراحه	UC
	،	INSERT_PM
وكل	وكل	UC
أسرى	أسرى	UC
ألثورة	الثورة	REPLACE_OH
ألسورية	السورية	REPLACE_OH
إن	إن	UC
كان	كان	UC
لازال	لازال	UC
في	في	UC
ألسجن	السجن	REPLACE_OH
	،	INSERT_PM
وأنصر	وانصر	REPLACE_OH
مجاهذي		DELETE_XM
ألجيش	جيش	REPLACE_MI+REPLACE_OD
ألحر	الحر	REPLACE_OH
على	على	UC
مرتزقة	مرتزقة	UC
بشارألأسد	بشار الأسد	REPLACE_X
	.	INSERT_PM
مع	مع	UC
إحترامي	إحترامي	UC
للأسود	للأسود	UC
	،	INSERT_PM
قولوا	قولوا	UC
أمين	أمين	UC
يا	يا	UC
موحدين	موحدين	UC
	.	INSERT_PM

رجال	رجال	UC
صامدون	صامدون	UC
بكل	بكل	UC
فخر	فخر	UC
واعتزاز	واعتزاز	UC
.	.	UC
هاكذا	هكذا	REPLACE_OD
يكونون	يكون	REPLACE_XN
الرجال	الرجال	UC
من	من	UC
طينة	طينة	UC
أجدادي	أجدادي	UC
الأمازيغيون	الأمازيغيون	UC
	،	INSERT_PM
الريفيون	الريفيون	UC
	،	INSERT_PM
المجاهدون	المجاهدون	UC
الأبطال	الأبطال	UC
	.	INSERT_PM
هاكذا	هكذا	REPLACE_OD
تكون	تكون	UC
الرجولة	الرجولة	UC
أيها	أيها	UC
الرجال	الرجال	UC
	.	INSERT_PM
بارك	بارك	UC
الله	الله	UC
فيكم	فيكم	UC
ونصركم	ونصركم	UC
على	على	UC
القوم	القوم	UC
الكافرين	الكافرين	UC
والمنافقين	والمنافقين	UC
.	.	UC
اللهم	اللهم	UC
انصر	انصر	UC
اخواننا	إخواننا	REPLACE_OH
المجاهدين	المجاهدين	UC
في	في	UC
سبيلك	سبيلك	UC
وفي	وفي	UC
سبيل	سبيل	UC
الوطن	الوطن	UC
.	.	UC
ليتني	ليتني	UC
أعيش	أعيش	UC
بينكم	بينكم	UC
وأكون	وأكون	UC
بجانبكم	بجانبكم	UC
يا	يا	UC
أحبائي	أحبائي	UC
الأعزاء	الأعزاء	UC
.	.	UC

أخي	أخي	UC
العزيز	العزيز	UC
الجزائري	الجزائري	UC
قد	قد	UC
يكون	يكون	UC
كما	كما	UC
تقول	تقول	UC
والله	والله	UC
المستعان	المستعان	UC
أو	أو	UC
يخقوا	يخوفون	REPLACE_OH+REPLACE_OM
أعداد	أعداد	UC
القتلى	القتلى	UC
من	من	UC
الأساس	الأساس	UC
فهم	فهم	UC
دائما	دائما	UC
يكذبون	يكذبون	UC
من	من	UC
ناحيت	ناحية	REPLACE_OT
الأعداد	الأعداد	UC
لديهم	لديهم	UC
	،	INSERT_PM
و يصورون	ويصورون	MERGE
لنا	لنا	UC
بأنهم	بأنهم	UC
أشاوس	أشاوس	UC
و هم	وهم	MERGE
كدجاج	كدجاج	UC
	.	INSERT_PM
ألم	ألم	UC
تسمع	تسمع	UC
عن	عن	UC
سقوط	سقوط	UC
طائراة	طائرة	REPLACE_OD
بنيران	بنيران	UC
صديقه	صديقة	REPLACE_OT
	؟	INSERT_PM
هم	هم	UC
لا	لا	UC
يأتون	يأتون	UC
بصدق	بصدق	UC
	.	INSERT_PM

لا	لا	UC
أحد	أحد	UC
يعلم	يعلم	UC
بالضبط	بالضبط	UC
ما	ما	UC
يدور	يدور	UC
في	في	UC
مخ	مخ	UC
بش ار	بشار	MERGE
الأسد	الأسد	UC
إلا	إلا	UC
الله	الله	UC
سبحانه	سبحانه	UC
.	،	REPLACE_PC
لكن	لكن	UC
حسابا	حسابا	UC
لما	لما	UC
جرى	جرى	UC
تكه ني	تبين	UNK
أن	أن	UC
بش ار	بشارا	REPLACE_X
سيتشب	سيتشب	UC
ك		DELETE_XM
بالسلطة	بالسلطة	UC
آمرا	آمرا	UC
الجيش	الجيش	UC
و الشبيحة	والشبيحة	MERGE
في	في	UC
مسيرة	مسيرة	UC
القتل	القتل	UC
و المحق	والمحق	MERGE
ضد	ضد	UC
الثائرين	الثائرين	UC
من	من	UC
السنة	السنة	UC
حتى	حتى	UC
تتطو	تتسع	REPLACE_OR
ر		DELETE_XM
الأزمة	الأزمة	UC
الى	إلى	REPLACE_OH
حرب	حرب	UC
طائفية	طائفية	UC
شاملة	شاملة	UC
التي	التي	UC
يرجو	يرجو	UC
بش	بشار	REPLACE_SW
ارأن	أن	REPLACE_OD
ي خل د	يصير	UNK
فيها	فيها	UC
بطلا	بطلا	UC
غالبا	غالبا	UC
أو	أو	UC
مغلوبا	مغلوبا	UC
.	.	UC
اللهم	اللهم	UC
نج ينا	نجنا	REPLACE_X
من	من	UC
بش ار	بشار	MERGE
و ملئه	وملئه	MERGE
.	.	UC

يجب	يجب	UC
احالة	إحالة	REPLACE_OH
عملاء	عملاء	UC
اسرائيل	إسرائيل	REPLACE_OH
واميريكا	وأمريكا	REPLACE_OH
الا	إلا	REPLACE_OH
وهم	وهم	UC
السنيوره	السنة	REPLACE_OD+REPLACE_OT
	،	INSERT_PM
وجنبلاط	وجنبلاط	UC
	،	INSERT_PM
وجعجع	وجعجع	UC
	،	INSERT_PM
وسعد	وسعد	UC
الحريري	الحريري	UC
(	(	UC
الرباعي	الرباعي	UC
المرح	المرح	UC
)	)	UC
الى	إلى	REPLACE_OH
المحكمه	المحكمة	REPLACE_OT
	،	INSERT_PM
هم	هم	UC
من	من	UC
دمروا	دمروا	UC
لبنان	لبنان	UC
وسرقوا	وسرقوا	UC
ثرواته	ثرواته	UC
	.	INSERT_PM
يجب	يجب	UC
اسقاط	إسقاط	REPLACE_OH
حكومتهم	حكومتهم	UC
مع	مع	UC
السعوديه	السعودية	REPLACE_OT
الرأس	الرأس	UC
الاكبر	الأكبر	REPLACE_OH
لأمريكا	لأمريكا	UC
	،	INSERT_PM
سوف	سوف	UC
تتحرر	تتحرر	UC
فلسطين	فلسطين	UC
اذا	إذا	REPLACE_OH
سقطة	سقطت	REPLACE_OT
الحكومه	الحكومة	REPLACE_OT
السعوديه	السعودية	REPLACE_OT
و حكومة	وحكومة	MERGE
الاردن	الأردن	REPLACE_OH
ومصر	ومصر	UC
عملاء	عملاء	UC
امريكا	أمريكا	REPLACE_OH
بالعلن	بالعلن	UC
	.	INSERT_PM
حسبي	حسبي	UC
الله	الله	UC
ونعم	ونعم	UC
الوكيل	الوكيل	UC
على	على	UC
الظالمين	الظالمين	UC
	.	INSERT_PM
الله	الله	UC
اكبر	أكبر	REPLACE_OH
يجب	يجب	UC
اعدامهم	إعدامهم	REPLACE_OH
مثل	مثل	UC
الطاغى	الطاغية	REPLACE_OM+REPLACE_OR
صدام	صدام	UC
	.	INSERT_PM

الصراحه	الصراحة	REPLACE_OT
ان	أن	REPLACE_OH
الشعب	الشعب	UC
المصرى	المصري	REPLACE_OA
لا	لا	UC
تنجح	تنجح	UC
معه	معه	UC
الديمقراطيه	الديمقراطية	REPLACE_OT
لاسباب	لأسباب	REPLACE_OH
كثيره	كثيره	UC
منها	منها	UC
ان	أن	REPLACE_OH
جميع	جميع	UC
الحكومات	الحكومات	UC
السابقه	السابقة	REPLACE_OT
كانت	كانت	UC
من	من	UC
الموسسه	الموسسة	REPLACE_OT
العسكريهاى	العسكريهاى	UC
	،	INSERT_PM
ان	أن	REPLACE_OH
الشارع	الشارع	UC
المصرى	المصري	REPLACE_OA
لايمكن	لايمكن	UC
ان	أن	REPLACE_OH
يضبطه	يضبطه	UC
الا	إلا	REPLACE_OH
بوليس	بوليس	UC
خاص	خاص	UC
	،	INSERT_PM
او	أو	REPLACE_OH
جيش	جيش	UC
	،	INSERT_PM
او	أو	REPLACE_OH
مخابرات	مخابرات	UC
منظمه	منظمه	UC
	،	INSERT_PM
حينها	حينها	UC
يمكن	يمكن	UC
القضاء	القضاء	UC
على	على	UC
البلطجيه	البلطجية	REPLACE_OT
حتى	حتى	UC
ولو	ولو	UC
لزم	لزم	UC
تصفيتهم	تصفيتهم	UC
حفاظا	حفاظا	UC
على	على	UC
مكتسبات	مكتسبات	UC
مصر	مصر	UC
	.	INSERT_PM

للأسف	للأسف	UC
هناك	هناك	UC
ناس	ناس	UC
مازالوا	مازالوا	UC
يعيشون	يعيشون	UC
على	على	UC
أمل	أمل	UC
أن	أن	UC
يبقى	يبقى	UC
هذا	هذا	UC
النظام	النظام	UC
الساقط	الساقط	UC
بعون	بعون	UC
الله	الله	UC
لأن	لأن	UC
مصالحهم	مصالحهم	UC
سوف	سوف	UC
تسقط	تسقط	UC
معه	معه	UC
.	.	UC
إن	إن	UC
شاء	شاء	UC
الله	الله	UC
كلها	كلها	UC
شهر	شهر	UC
ولا	ولا	UC
شهرين	شهرين	UC
ونرى	ونرى	UC
سوريا	سوريا	UC
محررة	محررة	UC
من	من	UC
قبضة	قبضة	UC
هذه	هذه	UC
العصابة	العصابة	UC
ولن	ولن	UC
يكون	يكون	UC
في	في	UC
سوريا	سوريا	UC
طائفية	طائفية	UC
أبدا	أبدا	UC
شاء	شاء	UC
الأسد	الأسد	UC
وأعوانه	وأعوانه	UC
أم	أم	UC
أبوز	أبو زيد	UNK
لم	لم	UC
يكن	يكن	UC
هذا	هذا	UC
البلد	البلد	UC
مسرح	مسرحا	REPLACE_XC
للطائفية	للطائفية	UC
ولن	ولن	UC
يكون	يكون	UC
حتى	حتى	UC
لو	لو	UC
أراد	أراد	UC
الايرانيون	الإيرانيون	REPLACE_OH
والسعوديون	والسعوديون	UC
هذا	هذا	UC
.	.	UC

اعداد	أعداد	REPLACE_OH
كبيرة	كبيرة	UC
من	من	UC
هولاء	هؤلاء	REPLACE_OR
هم	هم	UC
من	من	UC
الاردنيين	الأردنيين	REPLACE_OH
واغلب	وأغلب	REPLACE_OH
الاردنيين	الأردنيين	REPLACE_OH
لا	لا	UC
يعتبرون	يعتبرون	UC
سياح	سياحا	REPLACE_XC
حيث	حيث	UC
يدخلون	يدخلون	UC
للتزود	للتزود	UC
بالبضائع	بالبضائع	UC
ومن	ومن	UC
ثم	ثم	UC
العودة	العودة	UC
بنفس	بنفس	UC
اليوم	اليوم	UC
كون	كون	UC
الرسوم	الرسوم	UC
على	على	UC
الاردنيين	الأردنيين	REPLACE_OH
منذ	منذ	UC
بداية	بداية	UC
عام	عام	UC
2010	2010	UC
هي	هي	UC
صفراي	صفرا	REPLACE_MI
لا	لا	UC
يوجد	يوجد	UC
رسوممما	رسوم مما	SPLIT
ساهم	ساهم	UC
بزيادة	بزيادة	UC
عددهم	عددهم	UC
في	في	UC
سوريا	سوريا	UC
بشكل	بشكل	UC
كبير	كبير	UC
جدا	جدا	UC
.	.	UC

وأكدت	وأكدت	UC
أن	أن	UC
بلادها	بلادها	UC
ستبذل	ستبذل	UC
ما	ما	UC
في	في	UC
وسعها	وسعها	UC
لحماية	لحماية	UC
إسرائيل	إسرائيل	UC
	،	INSERT_PM
والدفاع	والدفاع	UC
عنها	عنها	UC
	،	INSERT_PM
وتحقيق	وتحقيق	UC
الأمن	الأمن	UC
لشعب	لشعب	UC
إسرائيل	إسرائيل	UC
.	.	UC
وماذا	وماذا	UC
عن	عن	UC
أمن	أمن	UC
الفلسطينيين	الفلسطينيين	UC
يا	يا	UC
هيلاري	هيلاري	UC
؟	؟	UC
الاسرائيليون	الإسرائيليون	REPLACE_OH
هم	هم	UC
من	من	UC
تقفين	تقفين	UC
بجانبهم	بجانبهم	UC
!	!	UC
لماذا	لماذا	UC
لم	لم	UC
تقفي	تقفي	UC
الى	إلى	REPLACE_OH
جانب	جانب	UC
الفلسطينيين	الفلسطينيين	UC
الذين	الذين	UC
قتلو	قتلوا	REPLACE_OW
في	في	UC
غزة	غزة	UC
مثلا	مثلا	UC
؟	؟	UC
!	!	UC
امن	أمن	REPLACE_OH
اسرائيل	إسرائيل	REPLACE_OH
هو	هو	UC
امن	أمن	REPLACE_OH
الكرسي	الكرسي	UC
الذي	الذي	UC
تجلسين	تجلسين	UC
عليه	عليه	UC
انتي	أنت	REPLACE_OH
و رئيسك	ورئيسك	MERGE
.	.	UC

ماعجز	ما عجز	SPLIT
عن	عن	UC
فعله	فعله	UC
الغزو	الغزو	UC
الامريكي	الأمريكي	REPLACE_OH
للعراق	للعراق	UC
يحاولون	يحاولون	UC
بتمويل	بتمويل	UC
اعرابي	إيراني	REPLACE_OH
وتنفيذ	وتنفيذ	UC
ارهابي	إرهابي	REPLACE_OH
تحقيقه	تحقيقه	UC
وهو	وهو	UC
ضرب	ضرب	UC
سوريا	سوريا	UC
وتفكيك	وتفكيك	UC
محور	محور	UC
المقاومه	المقاومة	REPLACE_OT
.	.	UC
الا	ألا	REPLACE_OH
يمكن	يمكن	UC
لعربان	لعربان	UC
الخليج	الخليج	UC
المساعده	المساعدة	REPLACE_OT
على	على	UC
انجاز	إنجاز	REPLACE_OH
الاصلاحات	الإصلاحات	REPLACE_OH
