SOURCE	TARGET
أولا	أولا
التركيز	التركيز
على	على
غرسه	غرسه
في	في
الأطفال	الأطفال
,	,
فبذلك	فبذلك
سيحملونه	سيحملونه
معهم	معهم
للأجيال	للأجيال
القادمة	القادمة
,	.
فعلى	فعلى
أولياء	أولياء
الأمور	الأمور
تعليم	تعليم
أبنائهم	أبنائهم
على	على
التسامح	التسامح
في	في
المنزل	المنزل
وفي	وفي
الخارج	الخارج
لدى	لدى
الأقرباء	الأقرباء
والناس	والناس
,	.
وعلى	وعلى
المعلمين	المعلمين
في	في
المدارس	المدارس
تعليم	تعليم
الأطفال	الأطفال
أيضا	أيضا
على	على
أهمية	أهمية
التسامح	التسامح
وقيام	وقيام
أنشطة	أنشطة
ممتعة	ممتعة
تحبب	تحبب
الأطفال	الأطفال
بذلك	بذلك
,	.
وعلى	وعلى
حكومتنا	حكومتنا
الرشيدة	الرشيدة
إقامة	إقامة
تجمعات	تجمعات
وحفلات	وحفلات
وبرامج	وبرامج
توعية	توعية
بأهمية	بأهمية
التسامح	التسامح
,	,
والأهم	والأهم
من	من
ذلك	ذلك
تحلي	تحلي
الكبار	الكبار
بصفة	بصفة
التسامح	التسامح
ليقلدهم	ليقلدهم
الأطفال	الأطفال
.	.
طوبى	طوبى
لمن	لمن
تحلى	تحلى
بصفة	بصفة
عظيمة	عظيمة
كصفة	كصفة
التسامح	التسامح
,	,
صفة	صفة
جميلة	جميلة
تنشر	تنشر
الحب	الحب
والسلام	والسلام
بين	بين
الناس	الناس
والمجتمعات	والمجتمعات
,	,
وهي	وهي
سم	سم
قاتل	قاتل
للحروب	للحروب
والآزمات	والأزمات
,	.
فيجب	فيجب
علينا	علينا
كلنا	كلنا
أن	أن
نتحلى	نتحلى
بها	بها
لترتقي	لترتقي
الأمم	الأمم
إلى	إلى
أعلى	أعلى
مراحل	مراحل
التطور	التطور
الفكري	الفكري
والأخلاقي	والأخلاقي
.	.

يعتمد	يعتمد
معظم	معظم
الناس	الناس
في	في
يومنا	يومنا
الحاضر	الحاضر
على	على
الهواتف	الهواتف
الذكية	الذكية
لفعل	لفعل
مهامتهم	مهاماتهم
اليومية	اليومية
و يأتي	ويأتي
مع	مع
ذلك	ذلك
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
.	.
استخدام	استخدام
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
مثل	مثل
الانستغرام	الإنستجرام
بشكل	بشكل
يومي	يومي
لها	له
آثار	آثار
شديدة	شديدة
على	على
المجتمع	المجتمع
	,
فقد	فقد
وصلنا	وصلنا
إلى	إلى
مرحلة	مرحلة
لا	لا
يستطيع	يستطيع
فيها	فيها
الفرد	الفرد
أن	أن
يفعل	يفعل
أي	أي
شيء	شيء
من	من
دون	دون
التقاط	التقاط
صورة	صورة
,	,
وذللك	وذلك
يؤدي	يؤدي
إلى	إلى
مضيعة	مضيعة
الكثير	الكثير
من	من
الوقت	الوقت
.	.
تجعل	تجعل
المجتمع	المجتمع
يضع	يضع
تركيزه	تركيزه
الكامل	الكامل
على	على
أمور	أمور
غير	غير
نافعة	نافعة
و مضرة	ومضرة
للفرد	للفرد
عند	عند
الإفراط	الإفراط
في	في
استخدامها	استخدامها
.	.
في	في
بعض	بعض
الأحيان	الأحيان
قد	قد
تحد	تحد
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
من	من
الابتكار	الابتكار
و الأبداع	والإبداع
بسبب	بسبب
عدم	عدم
وضعها	وضعها
كأولوية	كأولوية
	,
و ذللك انعدام	وانعدام
الابتكار	الابتكار
في	في
المجتمع	المجتمع
يسبب	يسبب
التدهور	التدهور
.	.
ولكن	ولكن
إذا	إذا
استخدمت	استخدمت
لفترة	لفترة
زمنية	زمنية
محددة	محددة
في	في
اليوم	اليوم
فأن	فإن
الفرد	الفرد
يستطيع	يستطيع
أن	أن
يستفيد	يستفيد
منها	منها
و تصبح	وتصبح
غير	غير
مضرة	مضرة
.	.
لذا	لذا
يجب	يجب
أن	أن
نقوم	نقوم
بتوعية	بتوعية
من	من
حولنا	حولنا
بأخطارها	بأخطارها
إذا	إذا
استخدمت	استخدمت
بطريقة	بطريقة
خاطئة	خاطئة
و مدى	ومدى
أهمية	أهمية
الاستفادة	الاستفادة
بالوقت	بالوقت
و عدم	وعدم
مضيعته	مضيعته
على	على
ما	ما
هو	هو
ليس	ليس
نافع	نافعا
,	,
و أن	وأن
استخدمها	استخدامها
بتوازن	بتوازن
و اعتدال	واعتدال
قد	قد
يجعل	يجعل
لها	لها
تأثير	تأثيرا
إيجابي	إيجابيا
في	في
المجتمع	المجتمع
.	.

بما	بما
أن	أن
هذا	هذا
الجيل	الجيل
معروف	معروف
و مهتم	ومهتم
بالتكنولوجيا	بالتكنولوجيا
فإن	فإنه
لآبد	لا بد
أن	أن
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
لها	لها
أثر	أثر
كبير	كبير
على	على
الفرد	الفرد
و المجتمع	والمجتمع
سواء	سواء
أن	
كان	كان
سلبيا	سلبيا
أم	أم
إيجابيا	إيجابيا
	,
فقد	فقد
قمنا	قمنا
بالعديد	بالعديد
من	من
الاختراعات	الاختراعات
و الابتكار	والابتكارات
و الأبداع	والابداعات
و غيره	وغيرها
من	من
الأشياء	الأشياء
	,
و من	ومن
الأشياء	الأشياء
الإيجابية	الإيجابية
التي	التي
يمكن	يمكن
أن	أن
تستفيد	تستفيد
منها	منها
عبر	عبر
التواصل	التواصل
الاجتماعي	الاجتماعي
هو	هو
أن	أن
بإمكانك	بإمكانك
أن	أن
تسافر	تسافر
حول	حول
العالم	العالم
بمجرد	بمجرد
التصفح	التصفح
فيه	فيه
من	من
دون	دون
أن	أن
تنفق	تنفق
الكثير	الكثير
من	من
المال	المال
	.

أن	إن
لوسائل	لوسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
تأثير	تأثيرا
سلبي	سلبيا
و إيجابي	وإيجابيا
على	على
الفرد	الفرد
و المجتمع	والمجتمع
ككل	ككل
.	,
فهي	فهي
تعتمد	تعتمد
على	على
كيفية	كيفية
استخدام	استخدام
الفرد	الفرد
لها	لها
.	.
و تلك	وتلك
المواقع	المواقع
تنفع	تنفع
الفرد	الفرد
أو	أو
المجتمع	المجتمع
بطرق	بطرق
شتى	شتى
,	,
فإما	فإما
تأثر	تؤثر
سلبا	سلبا
على	على
الفرد	الفرد
و تسبب	وتسبب
له	له
أضرار	أضرارا
مادية	مادية
أو	أو
معنوية	معنوية
أو	أو
تسبب	تسبب
له	له
إيجابيات	إيجابيات
بنفعه	بنفعه
في	في
حياته	حياته
المادية	المادية
أو	أو
المعنوية	المعنوية
.	.
فطيقة	فطريقة
استخدام	استخدام
تلك	تلك
الوسائل	الوسائل
هي	هي
التي	التي
تحدد	تحدد
لك	لك
إذا	إذا
كانت	كانت
تنفعك	تنفعك
أو	أو
تضرك	تضرك
.	.
الكثير	الكثير
من	من
الناس	الناس
يستفيدون	يستفيدون
من	من
تلك	تلك
المواقع	المواقع
و ينفعون	وينفعون
بها	بها
غيرهم	غيرهم
كمساعدتهم	كمساعدتهم
في	في
توصيل	توصيل
معلومة	معلومة
أو	أو
من	من
خلال	خلال
سرد	سرد
القصص	القصص
التي	التي
فيها	فيها
عبر	عبر
و عظة	وعظة
.	.
و لكن	ولكن
البعض	البعض
الآخر	الآخر
يستخدمها	يستخدمها
بطريقة	بطريقة
يضر	يضر
فيها	فيها
الآخرين	الآخرين
كتجارة	كتجارة
المخدرات	المخدرات
أؤ	أو
نشر	نشر
مقاطع	مقاطع
سلبية	سلبية
أو	أو
ينتهك	ينتهك
فيها	فيها
خصوصية	خصوصية
الآخرين	الآخرين
.	.
لذلك	لذلك
عند	عند
استخدام	استخدام
تلك	تلك
المواقع	المواقع
و الوسائل	والوسائل
يتوجب	يتوجب
علينا	علينا
استخدامها	استخدامها
بحرص	بحرص
و عدم	وعدم
المشاركة	المشاركة
في	في
ما	ما
قد	قد
يسيئ	يسيء
للآخرين	للآخرين
و تجنب	وتجنب
ما	ما
قد	قد
يضعك	يضعك
في	في
مشكلة	مشكلة
.	.
ولكن	ولكن
بشكل	بشكل
عام	عام
في	في
نظري	نظري
أعتقد	أعتقد
	أعتقد
أنها	أنها
تساعدنا	تساعدنا
و أنها	وأنها
هي	هي
من	من
سهلت	سهلت
لنا	لنا
حياتنا	حياتنا
في	في
التواصل	التواصل
مع	مع
الآهل	الأهل
والأصدقاء	والأصدقاء
.	.
فلكل	فلكل
شيء	شيء
إيجابياته	إيجابياته
و سلبياته	وسلبياته
.	.

كل	كل
منا	منا
لديه	لديه
هاتفا	هاتف
نقالا	نقال
يحتوى	يحتوي
على	على
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
حتى	حتى
الأطفال	الأطفال
أصبح	أصبح
لديهم	لديهم
هاتف	هاتف
,	,
و هذه	وهذه
الوسائل	الوسائل
قامت	قامت
بالتأثير	بالتأثير
بشكل	بشكل
كبير	كبير
على	على
الفرد	الفرد
و المجتمع	والمجتمع
إما	إما
بشكل	بشكل
إيجابي	إيجابي
أو	أو
سلبي	سلبي
.	.
لقد	لقد
ساهمت	ساهمت
هذه	هذه
الوسائل	الوسائل
في	في
زيادة	زيادة
العلاقات	العلاقات
بين	بين
البشر	البشر
بين	بين
مختلف	مختلف
البشر	البشر
من	من
العالم	العالم
و ساعدت	وساعدت
في	في
اكتشاف	اكتشاف
و تعلم	وتعلم
ثقافات	ثقافات
جديدة	جديدة
	,
ففتحت	ففتحت
للشخص	للشخص
منظور	منظورا
جديد	جديدا
يطلع	يطلع
من	من
خلاله	خلاله
	.
و لكنها	ولكنها
على	على
صعيد	صعيد
آخر	آخر
فقد	قد
قللت	قللت
من	من
تواجد	تواجد
البشر	البشر
مع	مع
بعضهم	بعضهم
البعض	البعض
و عدم	وعدم
معرفتهم	معرفتهم
بمن	بمن
يسكن	يسكن
بجانبهم	بجانبهم
	.
و أصبح	وأصبح
الكثير	الكثير
منهم	منهم
يميل	يميل
إلى	إلى
الجلوس	الجلوس
وحيدا	وحيدا
	,
و البعض	والبعض
تأثر	تأثر
بشكل	بشكل
سلبي	سلبي
بسبب	بسبب
محتوى	محتوى
ظهر	ظهر
له	له
غير	غير
من	من
شخصيته	شخصيته
لأن	لأن
محتوى	محتوى
هذه	هذه
الوسائل	الوسائل
لم	لم
يكن	يكن
كله	كله
جيدا	جيدا
.	.
و هناك	وهناك
من	من
استغل	استغل
فرصة	فرصة
هذه	هذه
الوسائل	الوسائل
في	في
تدمير	تدمير
الأفراد	الأفراد
و تهديدهم	وتهديدهم
و جعلها	وجعلها
وسيلة	وسيلة
للحصول	للحصول
على	على
المال	المال
من	من
خلال	خلال
التنمر	التنمر
و التهديد	والتهديد
.	.
فيجب	فيجب
علينا	علينا
نشر	نشر
الوعي	الوعي
لخطورة	لخطورة
هذه	هذه
الوسائل	الوسائل
على	على
الصغير	الصغير
و الكبير	والكبير
لكي	لكي
لا	لا
نقع	نقع
في	في
مشكلة	مشكلة
بسببها	بسببها
لأنها	لأنها
ستؤثر	ستؤثر
بشكل	بشكل
كبير	كبير
على	على
الفرد	الفرد
و المجتمع	والمجتمع
أيضا	أيضا
.	.

أصبحت	أصبحت
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
جزء	جزءا
لا	لا
يتجزأ	يتجزأ
من	من
حياتنا	حياتنا
اليومية	اليومية
,	,
فهي	فهي
تأخذ	تأخذ
الحيز	الحيز
الأكبر	الأكبر
من	من
وقتنا	وقتنا
,	,
على	على
الرغم	الرغم
من	من
أن	أن
الجميع	الجميع
يزعم	يزعم
قوتها	قوتها
و نفوذها	ونفوذها
إلا	إلا
أنه	إن
لها	لها
آثار	آثارا
إعلر	على
الفرد	الفرد
و المجتمع	والمجتمع
.	.
في	في
الماضي	الماضي
كانت	كانت
المجتمعات	المجتمعات
أكثر	أكثر
تماسكا	تماسكا
بل	بل
و أكثر	وأكثر
تواصلا	تواصلا
من	من
عصرنا	عصرنا
الحالي	الحالي
و ذلك	وذلك
كان	كان
رغم	رغم
بساطة	بساطة
الوسائل	الوسائل
المطروحة	المطروحة
آنذاك	آنذاك
,	.
أما	أما
في	في
عصرنا	عصرنا
الحالي	الحالي
أصبح	أصبح
كل	كل
شيء	شيء
متوفرا	متوفرا
و أصبح	وأصبح
التواصل	التواصل
أسهل	أسهل
و أبسط	وأبسط
من	من
ذي	ذي
قبل	قبل
,	,
إلا	إلا
أن	إن
أثر	أثر
وسائل	وسائل
التواصل	التواصل
الاجتماعي	الاجتماعي
أصبح	أصبح
كالوباء	كالوباء
	,
فقد	فقد
أصاب	أصاب
مجتمعنا	مجتمعنا
و جعله	وجعله
مجتمع	مجتمعا
منعزل	منعزلا
يستخدم	يستخدم
هذه	هذه
الوسائل	الوسائل
لتضييع	لتضييع
